  Time                 , V(D2:2)              , V(D4:1)              
  6.012524383102e-06  ,1.916955140605e+00  ,1.900679980102e+00  
  6.019617335830e-06  ,2.890086066853e+00  ,2.822749250543e+00  
  6.028879897628e-06  ,3.939184085092e+00  ,3.477142244848e+00  
  6.034294979606e-06  ,4.403667137920e+00  ,2.720626383695e+00  
  6.039589362178e-06  ,4.734954968522e+00  ,2.335861593427e+00  
  6.047303693328e-06  ,4.982072545475e+00  ,2.171634204866e+00  
  6.055465059314e-06  ,4.926487290842e+00  ,2.160356808775e+00  
  6.069911735091e-06  ,4.053218828725e+00  ,1.992426433390e+00  
  6.087951080833e-06  ,1.847765179921e+00  ,1.598677652808e+00  
  6.090415360365e-06  ,1.482903837397e+00  ,1.309872340698e+00  
  6.095343919430e-06  ,7.287700808956e-01  ,6.252472633800e-01  
  6.096576059196e-06  ,5.367948004089e-01  ,4.451658384871e-01  
  6.098339984152e-06  ,2.606364990212e-01  ,1.842041509901e-01  
  6.099121550057e-06  ,1.379690796539e-01  ,6.774098516660e-02  
  6.099488351453e-06  ,8.036610499763e-02  ,1.296250359398e-02  
  6.099938785616e-06  ,9.615526978902e-03  ,-5.439792925420e-02  
  6.100431734655e-06  ,-6.781464173965e-02  ,-1.282036307660e-01  
  6.100737068761e-06  ,-1.157681440615e-01  ,-1.739537849186e-01  
  6.100986756343e-06  ,-1.549744996481e-01  ,-2.113805482704e-01  
  6.101051005960e-06  ,-1.650616342779e-01  ,-2.210128413328e-01  
  6.101147456054e-06  ,-1.802029409470e-01  ,-2.354736728185e-01  
  6.101301985752e-06  ,-2.044584205633e-01  ,-2.586445834509e-01  
  6.101486573886e-06  ,-2.334256048419e-01  ,-2.863251177652e-01  
  6.101855750155e-06  ,-2.913354503607e-01  ,-3.416894099885e-01  
  6.102484206628e-06  ,-3.898222609196e-01  ,-4.359218243555e-01  
  6.103079694282e-06  ,-4.830028705203e-01  ,-5.251531830180e-01  
  6.103647242259e-06  ,-5.716546877411e-01  ,-6.101056777847e-01  
  6.103924403857e-06  ,-6.148834321918e-01  ,-6.515485951047e-01  
  6.104012879502e-06  ,-6.286732711087e-01  ,-6.647710293206e-01  
  6.104170459282e-06  ,-6.532216023743e-01  ,-6.883118590857e-01  
  6.104329831857e-06  ,-6.780329362724e-01  ,-7.121080740914e-01  
  6.104648577008e-06  ,-7.276039909824e-01  ,-7.596599282471e-01  
  6.105226090137e-06  ,-8.172292174359e-01  ,-8.456610561873e-01  
  6.106381116394e-06  ,-9.956432516710e-01  ,-1.016936431102e+00  
  6.108691168908e-06  ,-1.348305727398e+00  ,-1.355577955086e+00  
  6.112920863513e-06  ,-1.974324967822e+00  ,-1.955736489807e+00  
  6.120442969684e-06  ,-2.994932496018e+00  ,-2.920155456222e+00  
  6.128596885089e-06  ,-3.911649310878e+00  ,-3.496788803361e+00  
  6.133679671172e-06  ,-4.357071482204e+00  ,-2.770334461553e+00  
  6.138624621514e-06  ,-4.684103737676e+00  ,-2.365365814746e+00  
  6.146711481694e-06  ,-4.973340379300e+00  ,-2.168383406543e+00  
  6.154273821000e-06  ,-4.954999236619e+00  ,-2.173993242759e+00  
  6.168529761914e-06  ,-4.176468304031e+00  ,-2.011585881781e+00  
  6.184399498586e-06  ,-2.353589151546e+00  ,-1.742741051187e+00  
  6.187345085625e-06  ,-1.935875998828e+00  ,-1.613659062147e+00  
  6.193236259703e-06  ,-1.054468675345e+00  ,-9.251280721274e-01  
  6.194288840476e-06  ,-8.923013003514e-01  ,-7.761656022596e-01  
  6.196394002024e-06  ,-5.652180550319e-01  ,-4.713465865945e-01  
  6.198250500444e-06  ,-2.746724086903e-01  ,-1.971563392359e-01  
  6.199241800193e-06  ,-1.190864854418e-01  ,-4.950215094079e-02  
  6.199652746279e-06  ,-5.454540502642e-02  ,1.187860196895e-02  
  6.200173169333e-06  ,2.720124111691e-02  ,8.971892599638e-02  
  6.200684279162e-06  ,1.074780408584e-01  ,1.662560580537e-01  
  6.200952267233e-06  ,1.495594758858e-01  ,2.064117339336e-01  
  6.201023688033e-06  ,1.607728230720e-01  ,2.171157179048e-01  
  6.201141500339e-06  ,1.792680240986e-01  ,2.347741784727e-01  
  6.201280290686e-06  ,2.010533706792e-01  ,2.555791859764e-01  
  6.201557871379e-06  ,2.446121827300e-01  ,2.971942269208e-01  
  6.201977013104e-06  ,3.103488678980e-01  ,3.600362977282e-01  
  6.202530311845e-06  ,3.970419958401e-01  ,4.429770085747e-01  
  6.203099349938e-06  ,4.860758419270e-01  ,5.282247518709e-01  
  6.203641286544e-06  ,5.707252907347e-01  ,6.093289271261e-01  
  6.203904990531e-06  ,6.118570264928e-01  ,6.487549171302e-01  
  6.203993023798e-06  ,6.255789743734e-01  ,6.619100675208e-01  
  6.204145574436e-06  ,6.493460026938e-01  ,6.846979161930e-01  
  6.204304155387e-06  ,6.740367216869e-01  ,7.083746371677e-01  
  6.204621317290e-06  ,7.233673585947e-01  ,7.556886235728e-01  
  6.205152636819e-06  ,8.058441911335e-01  ,8.348180484303e-01  
  6.206215275876e-06  ,9.701013838964e-01  ,9.924786102071e-01  
  6.208340553991e-06  ,1.295190762986e+00  ,1.304621829349e+00  
  6.212401865475e-06  ,1.899166547972e+00  ,1.883804690082e+00  
  6.219389765017e-06  ,2.860842236954e+00  ,2.795609191733e+00  
  6.229018895380e-06  ,3.952593522473e+00  ,3.467850751588e+00  
  6.234544991009e-06  ,4.422130675471e+00  ,2.701710418590e+00  
  6.239956347696e-06  ,4.753159215707e+00  ,2.326339437165e+00  
  6.247731773607e-06  ,4.987310959754e+00  ,2.169095035600e+00  
  6.256012348883e-06  ,4.911072409650e+00  ,2.153938964221e+00  
  6.270888178103e-06  ,3.961516338519e+00  ,1.980192548930e+00  
  6.289660660975e-06  ,1.595690616177e+00  ,1.418103721405e+00  
  6.291947616689e-06  ,1.251417590933e+00  ,1.111479793851e+00  
  6.296521528117e-06  ,5.453102232661e-01  ,4.548040700515e-01  
  6.297037480824e-06  ,4.646798965456e-01  ,3.787087058357e-01  
  6.298069386236e-06  ,3.030742028518e-01  ,2.256710581367e-01  
  6.299014306121e-06  ,1.548076882973e-01  ,8.478765395331e-02  
  6.299304739065e-06  ,1.092026485794e-01  ,4.138037313269e-02  
  6.299695661716e-06  ,4.780461749254e-02  ,-1.711199136131e-02  
  6.300190473400e-06  ,-2.991931316104e-02  ,-9.123358094920e-02  
  6.300679510884e-06  ,-1.067292132902e-01  ,-1.645597787214e-01  
  6.300937673502e-06  ,-1.472681079961e-01  ,-2.032879681815e-01  
  6.301005753182e-06  ,-1.579570545903e-01  ,-2.135025241657e-01  
  6.301124589942e-06  ,-1.766134278999e-01  ,-2.313338702816e-01  
  6.301256837748e-06  ,-1.973723171304e-01  ,-2.511790596623e-01  
  6.301521333359e-06  ,-2.388795165539e-01  ,-2.908724559375e-01  
  6.301953839563e-06  ,-3.067157134713e-01  ,-3.557797189438e-01  
  6.302523995243e-06  ,-3.960529117029e-01  ,-4.413207685843e-01  
  6.303114081226e-06  ,-4.883788146407e-01  ,-5.297874976526e-01  
  6.303667007439e-06  ,-5.747389260532e-01  ,-6.125877961662e-01  
  6.303929454140e-06  ,-6.156706995660e-01  ,-6.518472083519e-01  
  6.304015263874e-06  ,-6.290448332766e-01  ,-6.646768016441e-01  
  6.304164205637e-06  ,-6.522476887119e-01  ,-6.869370297682e-01  
  6.304327233654e-06  ,-6.776285790745e-01  ,-7.112897075992e-01  
  6.304653289687e-06  ,-7.283363688250e-01  ,-7.599516910427e-01  
  6.305237694602e-06  ,-8.190274754813e-01  ,-8.470081229114e-01  
  6.306406504434e-06  ,-9.995510133817e-01  ,-1.020363382125e+00  
  6.308744124096e-06  ,-1.356313894594e+00  ,-1.363021552304e+00  
  6.313032678287e-06  ,-1.990449326121e+00  ,-1.970944393302e+00  
  6.320629290264e-06  ,-3.018317007195e+00  ,-2.941593561366e+00  
  6.328567138832e-06  ,-3.908737250282e+00  ,-3.496660680020e+00  
  6.333585849922e-06  ,-4.349823163825e+00  ,-2.776998052716e+00  
  6.338463745039e-06  ,-4.675204111216e+00  ,-2.366140661098e+00  
  6.346365830820e-06  ,-4.967447958279e+00  ,-2.242341717819e+00  
  6.354166588705e-06  ,-4.957225905302e+00  ,-2.158383650655e+00  
  6.365297756117e-06  ,-4.433604237482e+00  ,-2.032027237731e+00  
  6.387560090940e-06  ,-1.904693200479e+00  ,-1.651019197560e+00  
  6.389661154669e-06  ,-1.595617121889e+00  ,-1.412553425039e+00  
  6.393863282125e-06  ,-9.579930677474e-01  ,-8.400355561342e-01  
  6.394913813990e-06  ,-7.955408325326e-01  ,-6.889631136829e-01  
  6.396658553701e-06  ,-5.239096998366e-01  ,-4.340198425903e-01  
  6.398134141188e-06  ,-2.929206020679e-01  ,-2.155272300285e-01  
  6.398857592564e-06  ,-1.794104188816e-01  ,-1.077387527985e-01  
  6.399141692515e-06  ,-1.348062870604e-01  ,-6.532309586397e-02  
  6.399492940824e-06  ,-7.964530052094e-02  ,-1.282078857484e-02  
  6.399960930418e-06  ,-6.137034014401e-03  ,5.721685304496e-02  
  6.400397441309e-06  ,6.242831269619e-02  ,1.226130566002e-01  
  6.400732670870e-06  ,1.150775089791e-01  ,1.728699973973e-01  
  6.400974442210e-06  ,1.530411179051e-01  ,2.091292914173e-01  
  6.401037550956e-06  ,1.629492645655e-01  ,2.185953350469e-01  
  6.401135840412e-06  ,1.783795336831e-01  ,2.333392858948e-01  
  6.401284549344e-06  ,2.017217763983e-01  ,2.556482147920e-01  
  6.401476052549e-06  ,2.317747063072e-01  ,2.843792005236e-01  
  6.401851235848e-06  ,2.906275465311e-01  ,3.406694137215e-01  
  6.402481368702e-06  ,3.893778358671e-01  ,4.351911170388e-01  
  6.403080674779e-06  ,4.831561660088e-01  ,5.250261433576e-01  
  6.403649992269e-06  ,5.720838235062e-01  ,6.102694766498e-01  
  6.403927666094e-06  ,6.153919703299e-01  ,6.518003935158e-01  
  6.404015839059e-06  ,6.291344651187e-01  ,6.649810621886e-01  
  6.404173162725e-06  ,6.536426162808e-01  ,6.884896705939e-01  
  6.404332861263e-06  ,6.785043955809e-01  ,7.123404685370e-01  
  6.404652258340e-06  ,7.281760928831e-01  ,7.600007000135e-01  
  6.405228188220e-06  ,8.175543499407e-01  ,8.457843377872e-01  
  6.406380047981e-06  ,9.954787861387e-01  ,1.016622524740e+00  
  6.408683767501e-06  ,1.347186149277e+00  ,1.354404082469e+00  
  6.412923147861e-06  ,1.974654628898e+00  ,1.955951411228e+00  
  6.420442273799e-06  ,2.994844964932e+00  ,2.920026531783e+00  
  6.428618540946e-06  ,3.913767199424e+00  ,3.494705475179e+00  
  6.433714738075e-06  ,4.359770920134e+00  ,2.766744272141e+00  
