  Time                 , V(Vsin:+)            , V(D1:2)              
  4.721685066313e-06  ,-9.446542632497e+00  ,-3.067398642562e+00  
  4.726033970207e-06  ,-1.094548146925e+01  ,-2.701742119637e+00  
  4.728759765118e-06  ,-1.178260229571e+01  ,-2.625759772922e+00  
  4.731498598546e-06  ,-1.253674782287e+01  ,-2.594006427521e+00  
  4.732348337263e-06  ,-1.275211478525e+01  ,-2.576624361172e+00  
  4.734047814697e-06  ,-1.315544031033e+01  ,-2.539401153805e+00  
  4.737446769565e-06  ,-1.384857428730e+01  ,-2.464643712567e+00  
  4.744244679302e-06  ,-1.475547876114e+01  ,-2.321725419726e+00  
  4.750658139080e-06  ,-1.499679387171e+01  ,-2.191520521774e+00  
  4.758140012115e-06  ,-1.451219857203e+01  ,-2.042563009286e+00  
  4.769755467266e-06  ,-1.220262861635e+01  ,-1.808767334656e+00  
  4.779700502247e-06  ,-8.930567437492e+00  ,-1.599277542100e+00  
  4.785032137722e-06  ,-6.796360139476e+00  ,-1.466569433200e+00  
  4.786532684654e-06  ,-6.158674438656e+00  ,-1.421416934631e+00  
  4.788743644446e-06  ,-5.194565620880e+00  ,-1.346844317068e+00  
  4.791207178921e-06  ,-4.091024401946e+00  ,-1.249489010040e+00  
  4.796134247869e-06  ,-1.817217997577e+00  ,-9.420266236706e-01  
  4.796599443495e-06  ,-1.599428065956e+00  ,-8.839432753533e-01  
  4.797529834747e-06  ,-1.162869967678e+00  ,-7.362191273621e-01  
  4.799390617251e-06  ,-2.871473140222e-01  ,-1.144784364953e-01  
  4.801654103637e-06  ,7.791272076917e-01  ,8.815518380529e-01  
  4.803170110524e-06  ,1.491411092615e+00  ,1.564913008678e+00  
  4.805404912174e-06  ,2.534783217877e+00  ,2.573869759064e+00  
  4.807654614985e-06  ,3.572486320978e+00  ,3.580436627257e+00  
  4.812154020607e-06  ,5.589287028744e+00  ,5.524273866843e+00  
  4.817581768572e-06  ,7.870306959541e+00  ,5.459105297080e+00  
  4.820888708770e-06  ,9.152110209704e+00  ,3.494822683009e+00  
  4.824329386890e-06  ,1.038080525804e+01  ,2.678355237511e+00  
  4.827183331788e-06  ,1.130861186939e+01  ,2.561059601606e+00  
  4.829447935760e-06  ,1.198052271103e+01  ,2.568646032343e+00  
  4.831443201244e-06  ,1.252239544331e+01  ,2.566870490825e+00  
  4.833595673978e-06  ,1.305175173063e+01  ,2.541457355636e+00  
  4.835820044816e-06  ,1.353608219643e+01  ,2.500210469002e+00  
  4.840268786490e-06  ,1.430447958665e+01  ,2.407126671066e+00  
  4.846714283764e-06  ,1.492015725511e+01  ,2.271675007536e+00  
  4.854543353856e-06  ,1.484746247715e+01  ,2.114560909020e+00  
  4.862598921597e-06  ,1.384028703828e+01  ,1.952622099744e+00  
  4.872529055417e-06  ,1.139719246313e+01  ,1.751800079675e+00  
  4.882412995636e-06  ,7.872407260773e+00  ,1.536480158914e+00  
  4.886889304459e-06  ,6.005056033918e+00  ,1.413498610961e+00  
  4.888288523495e-06  ,5.395227524043e+00  ,1.365922834031e+00  
  4.889581012964e-06  ,4.822627385751e+00  ,1.317030050405e+00  
  4.892165991902e-06  ,3.654533571207e+00  ,1.204037316196e+00  
  4.897335949779e-06  ,1.253938999181e+00  ,7.963244393577e-01  
  4.901167038322e-06  ,-5.498306511517e-01  ,-6.583590961544e-01  
  4.905675384641e-06  ,-2.660314325224e+00  ,-2.694646744148e+00  
  4.909182000399e-06  ,-4.267157964483e+00  ,-4.253547040243e+00  
  4.912783983588e-06  ,-5.863658758072e+00  ,-5.783154803800e+00  
  4.916606131434e-06  ,-7.475281729870e+00  ,-6.064334155332e+00  
  4.919455233455e-06  ,-8.607810784867e+00  ,-4.071171552658e+00  
  4.922103542328e-06  ,-9.598904980128e+00  ,-3.048243231416e+00  
  4.926222223282e-06  ,-1.100594830682e+01  ,-2.551847249623e+00  
  4.928768459201e-06  ,-1.178513729065e+01  ,-2.546363222739e+00  
  4.931373927236e-06  ,-1.250439451052e+01  ,-2.554426824790e+00  
  4.932247414678e-06  ,-1.272700848178e+01  ,-2.551792074090e+00  
  4.933994389564e-06  ,-1.314332630925e+01  ,-2.531999122184e+00  
  4.937457791954e-06  ,-1.385056920516e+01  ,-2.467532564110e+00  
  4.944384596735e-06  ,-1.476719286341e+01  ,-2.318452391993e+00  
  4.950674376875e-06  ,-1.499663372103e+01  ,-2.192778671000e+00  
  4.958126447588e-06  ,-1.451381413077e+01  ,-2.042095032178e+00  
  4.969807467848e-06  ,-1.218836156136e+01  ,-1.807380541998e+00  
  4.979776344687e-06  ,-8.901826857542e+00  ,-1.597559973522e+00  
  4.985116175801e-06  ,-6.761032709199e+00  ,-1.464332017415e+00  
  4.986627526075e-06  ,-6.117894982107e+00  ,-1.418620436030e+00  
  4.988766960293e-06  ,-5.184256766198e+00  ,-1.346070267881e+00  
  4.991305745631e-06  ,-4.046317289582e+00  ,-1.245163154681e+00  
  4.996383316308e-06  ,-1.700657316821e+00  ,-9.176126409614e-01  
  4.996869746089e-06  ,-1.472721010260e+00  ,-8.514918135324e-01  
  4.997842605650e-06  ,-1.015869958753e+00  ,-6.719279586672e-01  
  4.999788324773e-06  ,-9.974886537549e-02  ,5.527991723899e-02  
  5.002239565790e-06  ,1.054500005140e+00  ,1.144952223694e+00  
  5.003861743450e-06  ,1.815342850780e+00  ,1.877498991082e+00  
  5.005957219243e-06  ,2.790914317706e+00  ,2.822236254640e+00  
  5.009448933840e-06  ,4.387598664252e+00  ,4.370167031442e+00  
  5.015240270138e-06  ,6.910546424941e+00  ,6.650485065871e+00  
  5.018645558000e-06  ,8.292586159049e+00  ,4.674539321559e+00  
  5.021870541811e-06  ,9.514275173052e+00  ,3.029756945475e+00  
  5.026258933783e-06  ,1.101769492206e+01  ,2.698399642460e+00  
  5.028972062707e-06  ,1.184425161499e+01  ,2.625160087756e+00  
  5.031582373619e-06  ,1.255838019416e+01  ,2.591631464868e+00  
  5.032522450626e-06  ,1.279512711381e+01  ,2.572460689380e+00  
  5.034340951085e-06  ,1.322124775613e+01  ,2.532850282458e+00  
  5.037977952003e-06  ,1.394281917544e+01  ,2.453316895682e+00  
  5.044454741716e-06  ,1.477295814566e+01  ,2.317567926591e+00  
  5.051211673260e-06  ,1.498913375197e+01  ,2.181723943677e+00  
  5.058715898037e-06  ,1.444118235540e+01  ,2.030386738302e+00  
  5.069632488728e-06  ,1.223623977364e+01  ,1.810966695393e+00  
  5.079203504562e-06  ,9.117643146034e+00  ,1.610061063095e+00  
  5.084365266800e-06  ,7.074995796929e+00  ,1.483896047292e+00  
  5.086791920900e-06  ,6.047080834395e+00  ,1.413051127689e+00  
  5.088601853192e-06  ,5.257196908605e+00  ,1.352140633961e+00  
  5.090973745525e-06  ,4.196746043980e+00  ,1.257698659383e+00  
  5.095717530191e-06  ,2.011983890323e+00  ,9.787255086553e-01  
  5.096152085304e-06  ,1.808873931843e+00  ,9.311938465433e-01  
  5.097021195531e-06  ,1.401680556739e+00  ,8.164202108858e-01  
  5.098759415984e-06  ,5.844634535899e-01  ,3.714922171358e-01  
  5.101069841027e-06  ,-5.040557943894e-01  ,-6.199788282611e-01  
  5.102566290140e-06  ,-1.208026056032e+00  ,-1.292285759846e+00  
  5.104594338179e-06  ,-2.157521445317e+00  ,-2.208502388076e+00  
  5.106790024281e-06  ,-3.175512407043e+00  ,-3.195386412026e+00  
  5.111181396484e-06  ,-5.161413366870e+00  ,-5.115871678390e+00  
  5.117226052523e-06  ,-7.727118243171e+00  ,-5.762566346876e+00  
  5.120696905494e-06  ,-9.080332950586e+00  ,-3.634736340417e+00  
  5.124091017485e-06  ,-1.029943074732e+01  ,-2.730132845094e+00  
  5.127187851310e-06  ,-1.131001097609e+01  ,-2.559086964913e+00  
  5.129507217050e-06  ,-1.199731157084e+01  ,-2.562421803497e+00  
  5.131574380636e-06  ,-1.255632000032e+01  ,-2.561605502030e+00  
  5.133761498570e-06  ,-1.309008688232e+01  ,-2.536945355218e+00  
  5.136001888156e-06  ,-1.357278460983e+01  ,-2.496067498011e+00  
  5.140482667327e-06  ,-1.433449142530e+01  ,-2.400625197072e+00  
  5.147125604987e-06  ,-1.493888345823e+01  ,-2.264125396070e+00  
  5.154965105891e-06  ,-1.481788853054e+01  ,-2.105702024790e+00  
  5.163797024131e-06  ,-1.361285541388e+01  ,-1.928773855096e+00  
  5.173366549850e-06  ,-1.113669247055e+01  ,-1.734552638520e+00  
  5.183627489448e-06  ,-7.379634923735e+00  ,-1.502591870235e+00  
  5.188804897904e-06  ,-5.167477110700e+00  ,-1.353159710326e+00  
  5.189964208245e-06  ,-4.651292945359e+00  ,-1.307503251602e+00  
  5.191114205360e-06  ,-4.133158672597e+00  ,-1.256225331715e+00  
  5.193414199591e-06  ,-3.081390748774e+00  ,-1.135996410866e+00  
  5.198014188051e-06  ,-9.351849311901e-01  ,-6.378537235957e-01  
  5.201525274158e-06  ,7.184934810257e-01  ,8.205491923246e-01  
  5.204242128372e-06  ,1.993143614418e+00  ,2.047936783064e+00  
  5.207049879670e-06  ,3.295083752602e+00  ,3.310717979650e+00  
  5.209835279226e-06  ,4.561369477325e+00  ,4.537558150711e+00  
  5.215406078339e-06  ,6.979801655885e+00  ,6.611496912074e+00  
  5.218621748924e-06  ,8.283234546324e+00  ,4.596871040545e+00  
  5.221628803253e-06  ,9.425932798078e+00  ,3.161931244395e+00  
  5.225894260645e-06  ,1.090035918921e+01  ,2.697893498460e+00  
  5.228657308459e-06  ,1.175266212041e+01  ,2.614924664869e+00  
  5.231501567602e-06  ,1.253751597678e+01  ,2.593575255510e+00  
  5.232365648687e-06  ,1.275640843920e+01  ,2.576524566438e+00  
  5.234093810856e-06  ,1.316584012573e+01  ,2.538830612699e+00  
  5.237432043493e-06  ,1.384590645667e+01  ,2.464944845183e+00  
  5.244108508766e-06  ,1.474380460358e+01  ,2.324451237284e+00  
  5.250603924930e-06  ,1.499730031001e+01  ,2.192579958845e+00  
  5.258105169475e-06  ,1.451634308091e+01  ,2.043277374906e+00  
  5.269754897296e-06  ,1.220278481472e+01  ,1.808785688844e+00  
  5.279728244483e-06  ,8.920060357115e+00  ,1.598675445411e+00  
  5.285071800888e-06  ,6.779692660460e+00  ,1.465528656386e+00  
  5.286579239607e-06  ,6.138663774133e+00  ,1.420057556417e+00  
  5.288765239954e-06  ,5.185017491000e+00  ,1.346112421497e+00  
  5.291256341577e-06  ,4.068730468311e+00  ,1.247334950316e+00  
  5.296238544822e-06  ,1.768421555823e+00  ,9.319287229333e-01  
  5.296694380656e-06  ,1.554937990183e+00  ,8.731100666808e-01  
  5.297606052324e-06  ,1.127058075008e+00  ,7.224088766600e-01  
  5.299429395661e-06  ,2.688765591968e-01  ,9.815511479789e-02  
  5.301682823762e-06  ,-7.926426596094e-01  ,-8.944440056339e-01  
  5.303232171997e-06  ,-1.520509101791e+00  ,-1.592946478670e+00  
  5.305438661441e-06  ,-2.550457035345e+00  ,-2.589058141155e+00  
  5.307780751452e-06  ,-3.630188104131e+00  ,-3.636402320225e+00  
  5.312464931473e-06  ,-5.724980291457e+00  ,-5.652838310747e+00  
  5.317839035258e-06  ,-7.973254754839e+00  ,-5.270997478324e+00  
  5.321212658152e-06  ,-9.272583684608e+00  ,-3.361758627140e+00  
  5.324782976374e-06  ,-1.053403996217e+01  ,-2.624738370744e+00  
  5.327353054151e-06  ,-1.136099603420e+01  ,-2.558957223865e+00  
  5.329602011904e-06  ,-1.202407161528e+01  ,-2.570980185312e+00  
  5.331427962944e-06  ,-1.251844083843e+01  ,-2.568927271156e+00  
  5.333496616647e-06  ,-1.302868269967e+01  ,-2.544101526861e+00  
  5.335826040670e-06  ,-1.353729942132e+01  ,-2.500509453783e+00  
  5.340484888718e-06  ,-1.433479973824e+01  ,-2.400384119342e+00  
  5.346756042406e-06  ,-1.492217207897e+01  ,-2.271778323608e+00  
  5.354568721220e-06  ,-1.484575729910e+01  ,-2.113593477359e+00  
  5.362768830225e-06  ,-1.380921974866e+01  ,-1.949438318527e+00  
  5.372849465773e-06  ,-1.129845191333e+01  ,-1.745305779444e+00  
  5.383636416361e-06  ,-7.375972235311e+00  ,-1.502906595500e+00  
  5.389107377693e-06  ,-5.033430903281e+00  ,-1.343955470503e+00  
  5.390332253143e-06  ,-4.486097615932e+00  ,-1.294107672279e+00  
  5.391547256574e-06  ,-3.936611535212e+00  ,-1.237360180120e+00  
  5.393977263436e-06  ,-2.821243573698e+00  ,-1.101231647335e+00  
  5.398837277159e-06  ,-5.477983904458e-01  ,-3.512203982090e-01  
  5.402212017640e-06  ,1.041549970602e+00  ,1.129627548728e+00  
  5.404279553756e-06  ,2.010622141973e+00  ,2.064726238378e+00  
  5.406829514965e-06  ,3.193697711005e+00  ,3.212099732715e+00  
  5.410223626956e-06  ,4.735363672648e+00  ,4.705331333712e+00  
  5.416045510635e-06  ,7.245091326352e+00  ,6.433384140856e+00  
  5.419409447774e-06  ,8.590132062602e+00  ,4.226701899244e+00  
  5.422515967354e-06  ,9.747441126889e+00  ,2.988195259235e+00  
  5.426982590422e-06  ,1.124623891275e+01  ,2.496475668274e+00  
  5.429306426510e-06  ,1.194027846298e+01  ,2.521849527644e+00  
  5.431804978713e-06  ,1.261543813905e+01  ,2.576239488958e+00  
  5.433770069346e-06  ,1.309205861858e+01  ,2.552490894289e+00  
  5.436045849189e-06  ,1.358159105812e+01  ,2.502813278604e+00  
  5.440597408876e-06  ,1.435032535947e+01  ,2.396449227830e+00  
  5.447086864576e-06  ,1.493722608578e+01  ,2.265663651196e+00  
  5.454996400937e-06  ,1.481559032994e+01  ,2.104703700254e+00  
  5.463855141267e-06  ,1.360133014315e+01  ,1.927800963263e+00  
  5.473399335012e-06  ,1.112633676024e+01  ,1.733942148417e+00  
  5.483634942636e-06  ,7.376576940634e+00  ,1.502338383080e+00  
  5.488797449932e-06  ,5.170771899494e+00  ,1.353344699777e+00  
  5.489953407511e-06  ,4.656131523066e+00  ,1.307866797233e+00  
  5.491100051865e-06  ,4.139569748075e+00  ,1.256816382478e+00  
  5.493393340573e-06  ,3.091010028117e+00  ,1.137218991532e+00  
  5.497979917988e-06  ,9.513023560799e-01  ,6.469725716606e-01  
  5.501505905256e-06  ,-7.093764454077e-01  ,-8.118349699334e-01  
  5.504261875018e-06  ,-2.002366103885e+00  ,-2.056846249678e+00  
  5.507069626316e-06  ,-3.304161209889e+00  ,-3.319520402132e+00  
  5.509855025873e-06  ,-4.570233310635e+00  ,-4.546114014496e+00  
  5.515425824985e-06  ,-6.988036906271e+00  ,-6.607281949646e+00  
  5.518638142809e-06  ,-8.289674153903e+00  ,-4.585789506435e+00  
  5.521640726790e-06  ,-9.430302994120e+00  ,-3.158532189470e+00  
  5.525904694065e-06  ,-1.090373615824e+01  ,-2.697952128967e+00  
  5.528665879235e-06  ,-1.175517136786e+01  ,-2.615179079178e+00  
  5.531501570210e-06  ,-1.253751665139e+01  ,-2.593524974527e+00  
  5.532359225169e-06  ,-1.275481569078e+01  ,-2.576601431619e+00  
  5.534074535087e-06  ,-1.316148518422e+01  ,-2.539214011695e+00  
  5.537424688652e-06  ,-1.384457291644e+01  ,-2.465099611623e+00  
  5.544124995783e-06  ,-1.474523242775e+01  ,-2.324113055644e+00  
  5.550601785496e-06  ,-1.499731940313e+01  ,-2.192625803481e+00  
  5.558095579460e-06  ,-1.451748075455e+01  ,-2.043468181925e+00  
  5.569767659023e-06  ,-1.219928656585e+01  ,-1.808526930797e+00  
  5.579748456791e-06  ,-8.912400891176e+00  ,-1.598229685096e+00  
  5.585094993427e-06  ,-6.769941681819e+00  ,-1.464912560397e+00  
  5.586605412379e-06  ,-6.127408191127e+00  ,-1.419286497118e+00  
  5.588772041216e-06  ,-5.182009920422e+00  ,-1.345886009595e+00  
  5.591283259407e-06  ,-4.056519845762e+00  ,-1.246151462135e+00  
  5.596305695787e-06  ,-1.736994180398e+00  ,-9.253198118353e-01  
  5.596784768119e-06  ,-1.512567163872e+00  ,-8.619710797654e-01  
  5.597742912784e-06  ,-1.062736194344e+00  ,-6.941779357617e-01  
  5.599659202114e-06  ,-1.605941522110e-01  ,-2.411964853348e-04  
  5.602021036163e-06  ,9.517510836452e-01  ,1.046521686702e+00  
  5.603581187740e-06  ,1.684037045457e+00  ,1.750690682627e+00  
  5.605740365997e-06  ,2.690445059232e+00  ,2.724791316024e+00  
  5.608719108120e-06  ,4.057593933283e+00  ,4.050728558015e+00  
  5.614676592365e-06  ,6.673716943338e+00  ,6.510465625143e+00  
  5.618266282097e-06  ,8.143067819072e+00  ,4.999058729336e+00  
  5.621829522267e-06  ,9.499323264118e+00  ,2.989143998533e+00  
  5.626315516844e-06  ,1.103577164694e+01  ,2.700580305707e+00  
  5.629044291988e-06  ,1.186510636926e+01  ,2.629260653019e+00  
  5.631684032694e-06  ,1.258451372609e+01  ,2.579392635898e+00  
  5.632649441674e-06  ,1.282625715404e+01  ,2.562198225218e+00  
  5.634468873456e-06  ,1.324961450191e+01  ,2.526878063377e+00  
  5.638107737020e-06  ,1.396525700425e+01  ,2.451169530678e+00  
  5.645385464147e-06  ,1.484265377773e+01  ,2.299050764493e+00  
  5.651980718091e-06  ,1.497096871861e+01  ,2.166010068516e+00  
  5.659307619050e-06  ,1.436329014015e+01  ,2.018557443733e+00  
  5.669742902234e-06  ,1.220607111697e+01  ,1.808745005201e+00  
  5.678984602407e-06  ,9.199338050204e+00  ,1.614724885658e+00  
  5.683987667277e-06  ,7.231397364253e+00  ,1.493441430954e+00  
  5.686694463208e-06  ,6.089080961519e+00  ,1.415797511685e+00  
  5.688423556700e-06  ,5.335804887603e+00  ,1.358274033445e+00  
  5.690717590466e-06  ,4.312498356428e+00  ,1.268647867922e+00  
  5.695305657998e-06  ,2.204146386283e+00  ,1.013020872447e+00  
  5.695762844250e-06  ,1.990821076112e+00  ,9.681331619360e-01  
  5.696677216753e-06  ,1.562982486760e+00  ,8.606619522405e-01  
  5.698505961761e-06  ,7.037904534387e-01  ,4.661849583922e-01  
  5.701054805383e-06  ,-4.969743595984e-01  ,-6.132790415930e-01  
  5.702732117340e-06  ,-1.285899707709e+00  ,-1.367174440311e+00  
  5.704605565831e-06  ,-2.162757201215e+00  ,-2.213592180353e+00  
  5.706719668075e-06  ,-3.143101560517e+00  ,-3.163951974831e+00  
  5.710947872564e-06  ,-5.057949758204e+00  ,-5.016806064633e+00  
  5.716954530641e-06  ,-7.617170392749e+00  ,-5.929126016956e+00  
  5.720454068348e-06  ,-8.988985009973e+00  ,-3.731341925813e+00  
  5.723723755643e-06  ,-1.017292609095e+01  ,-2.781206666168e+00  
  5.727235214278e-06  ,-1.132465939120e+01  ,-2.545761384278e+00  
  5.729642869398e-06  ,-1.203557257893e+01  ,-2.551219426421e+00  
  5.731952549383e-06  ,-1.265292341896e+01  ,-2.573300655376e+00  
  5.734116197988e-06  ,-1.317089195199e+01  ,-2.542681608623e+00  
  5.736448602244e-06  ,-1.366106419809e+01  ,-2.492083973388e+00  
  5.741113410756e-06  ,-1.441922410472e+01  ,-2.386104754783e+00  
  5.747458325192e-06  ,-1.495220634826e+01  ,-2.257985030357e+00  
  5.755628631875e-06  ,-1.476609755328e+01  ,-2.092057003356e+00  
  5.765560255811e-06  ,-1.324317389574e+01  ,-1.893533982648e+00  
  5.775104449555e-06  ,-1.057174039124e+01  ,-1.698384778376e+00  
  5.784521983430e-06  ,-7.009790217315e+00  ,-1.478329797417e+00  
  5.789084718987e-06  ,-5.043488179466e+00  ,-1.341670437797e+00  
  5.790081234142e-06  ,-4.598832763153e+00  ,-1.301724974215e+00  
  5.791068249807e-06  ,-4.153972064029e+00  ,-1.257705109049e+00  
  5.793042281136e-06  ,-3.252701070965e+00  ,-1.156964698866e+00  
  5.796990343794e-06  ,-1.416154819775e+00  ,-8.231522973405e-01  
  5.800367319450e-06  ,1.730913710887e-01  ,3.039639511019e-01  
  5.804701322183e-06  ,2.207399960066e+00  ,2.256005313664e+00  
  5.807367884979e-06  ,3.441112919509e+00  ,3.452892855499e+00  
  5.810121619567e-06  ,4.689727777531e+00  ,4.661810167424e+00  
  5.815629088745e-06  ,7.072650258303e+00  ,6.554374416495e+00  
  5.818773606285e-06  ,8.342800636975e+00  ,4.500372141203e+00  
  5.821703174576e-06  ,9.453169631995e+00  ,3.141989054840e+00  
  5.825935849413e-06  ,1.091381318792e+01  ,2.527474332708e+00  
  5.828590863809e-06  ,1.173318036924e+01  ,2.527539753909e+00  
  5.831417241558e-06  ,1.251565673229e+01  ,2.591798729569e+00  
  5.832336829469e-06  ,1.274925848545e+01  ,2.578659159290e+00  
  5.834107459947e-06  ,1.316892092177e+01  ,2.541667277600e+00  
  5.837427066132e-06  ,1.384500406925e+01  ,2.464854016501e+00  
  5.844066278502e-06  ,1.474012929815e+01  ,2.324553385090e+00  
  5.850553499028e-06  ,1.499773230945e+01  ,2.193371772553e+00  
  5.858084545895e-06  ,1.451878804786e+01  ,2.043798900429e+00  
  5.869716392323e-06  ,1.221332792129e+01  ,1.809612680680e+00  
  5.879692719743e-06  ,8.933513760920e+00  ,1.599473952251e+00  
  5.885039256379e-06  ,6.793369473478e+00  ,1.466404089337e+00  
  5.886543528602e-06  ,6.154014571886e+00  ,1.421118096806e+00  
  5.888766036794e-06  ,5.184665134644e+00  ,1.346072313450e+00  
  5.891221748158e-06  ,4.084418662097e+00  ,1.248849813037e+00  
  5.896133170888e-06  ,1.817721773957e+00  ,9.419876199935e-01  
  5.896596829832e-06  ,1.600652698769e+00  ,8.841466389756e-01  
  5.897524147719e-06  ,1.165541832511e+00  ,7.372224342750e-01  
  5.899378783494e-06  ,2.927227988539e-01  ,1.194610736965e-01  
  5.901637799531e-06  ,-7.714543484589e-01  ,-8.742331042719e-01  
  5.903154178947e-06  ,-1.483940528988e+00  ,-1.557715209666e+00  
  5.905391215771e-06  ,-2.528421527894e+00  ,-2.567703438273e+00  
  5.907626762480e-06  ,-3.559737454434e+00  ,-3.568070286306e+00  
  5.912097855896e-06  ,-5.564717381562e+00  ,-5.500934336160e+00  
  5.917540505022e-06  ,-7.853746925693e+00  ,-5.489379806148e+00  
  5.920819505543e-06  ,-9.126250930271e+00  ,-3.524231498102e+00  
  5.924245655030e-06  ,-1.035228698429e+01  ,-2.688821858727e+00  
  5.927179693669e-06  ,-1.130748545286e+01  ,-2.559447840312e+00  
  5.929456218570e-06  ,-1.198287095733e+01  ,-2.566858190094e+00  
  5.931478678674e-06  ,-1.253159133547e+01  ,-2.565532303677e+00  
  5.933644562453e-06  ,-1.306309058349e+01  ,-2.540246194482e+00  
  5.935867815703e-06  ,-1.354576688144e+01  ,-2.499148937571e+00  
  5.940314322203e-06  ,-1.431092333316e+01  ,-2.404097064075e+00  
  5.946820914239e-06  ,-1.492525115843e+01  ,-2.270347375662e+00  
  5.954644023865e-06  ,-1.484063997050e+01  ,-2.112134085946e+00  
  5.962927579373e-06  ,-1.377983737532e+01  ,-1.946227590513e+00  
  5.973103582352e-06  ,-1.121932655030e+01  ,-1.740060389511e+00  
  5.983608900994e-06  ,-7.387259853216e+00  ,-1.503296440614e+00  
  5.988983004779e-06  ,-5.088603413826e+00  ,-1.347752028188e+00  
  5.990185528487e-06  ,-4.552027455099e+00  ,-1.299478510188e+00  
  5.991378366441e-06  ,-4.013353667466e+00  ,-1.244806521655e+00  
  5.993764042348e-06  ,-2.919864394822e+00  ,-1.114779164248e+00  
  5.994360461324e-06  ,-2.643688416634e+00  ,-1.072743393394e+00  
  5.995553299278e-06  ,-2.088649407457e+00  ,-9.740053385671e-01  
  5.997938975185e-06  ,-9.705565650752e-01  ,-6.411892319088e-01  
  6.000955715269e-06  ,4.503025464530e-01  ,5.677380028015e-01  
  6.003419249743e-06  ,1.608186550114e+00  ,1.676858426440e+00  
  6.005452885717e-06  ,2.557062208442e+00  ,2.595161139631e+00  
  6.007297835737e-06  ,3.408975045264e+00  ,3.421600963910e+00  
  6.010987735778e-06  ,5.075630720667e+00  ,5.033380620781e+00  
  6.016650177032e-06  ,7.493269493848e+00  ,6.069247140420e+00  
  6.019980586559e-06  ,8.809375959289e+00  ,3.899996211431e+00  
  6.023037559778e-06  ,9.932947757998e+00  ,2.878551189854e+00  
  6.027715779334e-06  ,1.147186512962e+01  ,2.672742713269e+00  
  6.030163667589e-06  ,1.218042814111e+01  ,2.614161803872e+00  
  6.031495831400e-06  ,1.253603180908e+01  ,2.588207122600e+00  
  6.033257707447e-06  ,1.297252548045e+01  ,2.552886079511e+00  
  6.035861312836e-06  ,1.354445033600e+01  ,2.498380367759e+00  
  6.040919512004e-06  ,1.439377737220e+01  ,2.391618682380e+00  
  6.046964168042e-06  ,1.493183094997e+01  ,2.267532614429e+00  
  6.054681479424e-06  ,1.483806367742e+01  ,2.111342170663e+00  
  6.063219844788e-06  ,1.372484708713e+01  ,1.940383565603e+00  
  6.073681950063e-06  ,1.103658008511e+01  ,1.728136251196e+00  
  6.083708941430e-06  ,7.346193918110e+00  ,1.500192197108e+00  
  6.088924347848e-06  ,5.114597043885e+00  ,1.349014037436e+00  
  6.090087569743e-06  ,4.595990869856e+00  ,1.302713865300e+00  
  6.091241478413e-06  ,4.075471536502e+00  ,1.250615249584e+00  
  6.093549295753e-06  ,3.019058370987e+00  ,1.127859820538e+00  
  6.098164930433e-06  ,8.642772272349e-01  ,5.940612513978e-01  
  6.101602628320e-06  ,-7.549017726006e-01  ,-8.553419909822e-01  
  6.104158922523e-06  ,-1.954274704414e+00  ,-2.010333933022e+00  
  6.107276617974e-06  ,-3.399237287961e+00  ,-3.411714416460e+00  
  6.110083996743e-06  ,-4.672883958811e+00  ,-4.645132460882e+00  
  6.115698754281e-06  ,-7.101583998781e+00  ,-6.551757643122e+00  
  6.118868976325e-06  ,-8.380112575272e+00  ,-4.479482649581e+00  
  6.121856659144e-06  ,-9.509216612049e+00  ,-3.058839612648e+00  
  6.126147448510e-06  ,-1.098197663780e+01  ,-2.482285768918e+00  
  6.128860204905e-06  ,-1.181183460439e+01  ,-2.508056494970e+00  
  6.131515219301e-06  ,-1.254104653871e+01  ,-2.584601768097e+00  
  6.132377903402e-06  ,-1.275944562562e+01  ,-2.574694129051e+00  
  6.134103271604e-06  ,-1.316797580984e+01  ,-2.541131969472e+00  
  6.137554008007e-06  ,-1.386791258649e+01  ,-2.462089965546e+00  
  6.144455480814e-06  ,-1.477301851091e+01  ,-2.316633048108e+00  
  6.150865215302e-06  ,-1.499445907015e+01  ,-2.187130294373e+00  
  6.158327716827e-06  ,-1.448957218931e+01  ,-2.038900848643e+00  
  6.169706243515e-06  ,-1.221610380691e+01  ,-1.809808097401e+00  
  6.179517168045e-06  ,-8.999832420928e+00  ,-1.603285384538e+00  
  6.184789943933e-06  ,-6.897906274853e+00  ,-1.472916015938e+00  
  6.186247650027e-06  ,-6.280901722383e+00  ,-1.429697458879e+00  
  6.188664618373e-06  ,-5.229485397025e+00  ,-1.349483403068e+00  
  6.190939280629e-06  ,-4.212336159599e+00  ,-1.261040875445e+00  
  6.195488605142e-06  ,-2.118834474050e+00  ,-9.986968155246e-01  
  6.198895383120e-06  ,-5.204339698164e-01  ,-3.301354075549e-01  
  6.202385235071e-06  ,1.122963920660e+00  ,1.207653261990e+00  
  6.204315680504e-06  ,2.027491539910e+00  ,2.080991043282e+00  
  6.206528502941e-06  ,3.054960830804e+00  ,3.077412626861e+00  
  6.209975886583e-06  ,4.624446560343e+00  ,4.598325584068e+00  
  6.215777653694e-06  ,7.134311700285e+00  ,6.536720903958e+00  
  6.219138238072e-06  ,8.485049629021e+00  ,4.360357471440e+00  
  6.222261521459e-06  ,9.655993422192e+00  ,2.987604268477e+00  
  6.226695361972e-06  ,1.115621606561e+01  ,2.470667045777e+00  
