  Time                 , V(Vsin:+)            , V(D1:2)              
  3.669932331383e-06  ,6.482117773665e-01  ,6.156222855317e-01  
  3.680300559342e-06  ,4.640961130761e-01  ,4.365842673247e-01  
  3.685254450381e-06  ,3.574828379836e-01  ,3.334689916998e-01  
  3.686739537358e-06  ,3.237153593486e-01  ,3.008699066490e-01  
  3.688709098339e-06  ,2.778578501569e-01  ,2.566300692772e-01  
  3.691639411688e-06  ,2.077168118823e-01  ,1.890250572598e-01  
  3.697500038385e-06  ,6.276631482609e-02  ,4.951607396590e-02  
  3.702199864626e-06  ,-5.524462637257e-02  ,-6.386399492936e-02  
  3.705410692334e-06  ,-1.353316181185e-01  ,-1.406858084748e-01  
  3.709294679999e-06  ,-2.302952656432e-01  ,-2.316390168312e-01  
  3.712858292699e-06  ,-3.144465982516e-01  ,-3.120914936018e-01  
  3.718425366521e-06  ,-4.376492879547e-01  ,-4.296031117784e-01  
  3.724112394691e-06  ,-5.496934474003e-01  ,-5.360534310166e-01  
  3.729466381907e-06  ,-6.392400661374e-01  ,-6.206304534411e-01  
  3.731862116098e-06  ,-6.735991546102e-01  ,-6.529094934981e-01  
  3.733009319246e-06  ,-6.887128188506e-01  ,-6.670617046395e-01  
  3.734716992319e-06  ,-7.095479638896e-01  ,-6.865146227478e-01  
  3.738132338464e-06  ,-7.450391493887e-01  ,-7.194323804856e-01  
  3.744963030756e-06  ,-7.900047903132e-01  ,-7.601303583022e-01  
  3.751991163433e-06  ,-7.984352969449e-01  ,-7.656088346733e-01  
  3.759382139385e-06  ,-7.655001628802e-01  ,-7.313923945776e-01  
  3.769775699317e-06  ,-6.505110160445e-01  ,-6.178874976668e-01  
  3.779008458793e-06  ,-4.901576444558e-01  ,-4.618534387387e-01  
  3.783999602735e-06  ,-3.854116886104e-01  ,-3.604653390180e-01  
  3.786668028176e-06  ,-3.253580540466e-01  ,-3.024654457757e-01  
  3.788387249649e-06  ,-2.854288869963e-01  ,-2.639397562991e-01  
  3.790698419750e-06  ,-2.304613414492e-01  ,-2.109484640635e-01  
  3.795320759952e-06  ,-1.171790272815e-01  ,-1.018644961794e-01  
  3.798971916974e-06  ,-2.583405255556e-02  ,-1.402770098732e-02  
  3.802222977817e-06  ,5.582412288995e-02  ,6.439719779342e-02  
  3.804112445056e-06  ,1.030697236441e-01  ,1.097261765797e-01  
  3.806446711957e-06  ,1.609181613439e-01  ,1.651805180929e-01  
  3.809676166117e-06  ,2.394604453851e-01  ,2.403784224977e-01  
  3.815404172480e-06  ,3.722136898099e-01  ,3.672308674756e-01  
  3.821103121579e-06  ,4.923709330937e-01  ,4.816308877716e-01  
  3.827001001179e-06  ,6.001054955868e-01  ,5.837086507082e-01  
  3.830145891249e-06  ,6.493619910888e-01  ,6.301369619285e-01  
  3.833241607487e-06  ,6.916647870849e-01  ,6.698085766666e-01  
  3.835487957537e-06  ,7.182888571638e-01  ,6.946410586964e-01  
  3.838006626308e-06  ,7.438824790562e-01  ,7.183565578758e-01  
  3.843043963850e-06  ,7.809736982641e-01  ,7.521662213862e-01  
  3.850944559515e-06  ,7.996478022947e-01  ,7.671824154420e-01  
  3.858992676675e-06  ,7.682862779796e-01  ,7.342265354237e-01  
  3.869647006929e-06  ,6.523883368113e-01  ,6.197336140772e-01  
  3.879218022764e-06  ,4.859845131699e-01  ,4.578181927817e-01  
  3.884348492563e-06  ,3.777047985992e-01  ,3.530281046828e-01  
  3.886775146663e-06  ,3.228967396287e-01  ,3.000987153607e-01  
  3.888591598213e-06  ,2.806252082053e-01  ,2.593143461139e-01  
  3.890964235604e-06  ,2.240559107726e-01  ,2.047822937739e-01  
  3.895709510386e-06  ,1.075055423524e-01  ,9.256156931229e-02  
  3.899184833705e-06  ,2.048512423753e-02  ,8.891203576912e-03  
  3.902527909219e-06  ,-6.346652526100e-02  ,-7.172959511258e-02  
  3.904425572097e-06  ,-1.108687633989e-01  ,-1.172038657414e-01  
  3.906520302832e-06  ,-1.627294671876e-01  ,-1.669137584883e-01  
  3.910355861723e-06  ,-2.557040101474e-01  ,-2.559210242440e-01  
  3.916284288704e-06  ,-3.916486563857e-01  ,-3.857723766150e-01  
  3.921039249241e-06  ,-4.911047112969e-01  ,-4.804528032637e-01  
  3.926279987633e-06  ,-5.879693395048e-01  ,-5.722808903692e-01  
  3.929389487445e-06  ,-6.380762172251e-01  ,-6.195523832283e-01  
  3.932283665478e-06  ,-6.792555336461e-01  ,-6.582199490082e-01  
  3.933249446988e-06  ,-6.917637714713e-01  ,-6.699244107751e-01  
  3.935181010008e-06  ,-7.148590119722e-01  ,-6.914685058717e-01  
  3.939044136047e-06  ,-7.530796398491e-01  ,-7.268350722547e-01  
  3.946770388126e-06  ,-7.958857772181e-01  ,-7.651072495499e-01  
  3.953773188829e-06  ,-7.943860540974e-01  ,-7.610738227472e-01  
  3.961103070021e-06  ,-7.518231930805e-01  ,-7.176900178667e-01  
  3.970532524824e-06  ,-6.392565866030e-01  ,-6.068827735130e-01  
  3.979088771582e-06  ,-4.885608447573e-01  ,-4.603039070679e-01  
  3.983693230391e-06  ,-3.921412271413e-01  ,-3.669682164028e-01  
  3.986159000039e-06  ,-3.370034132169e-01  ,-3.137068834197e-01  
  3.987916219473e-06  ,-2.964563890602e-01  ,-2.745774313437e-01  
  3.990207273006e-06  ,-2.422540137246e-01  ,-2.223142341258e-01  
  3.994789380074e-06  ,-1.303730791469e-01  ,-1.145604407749e-01  
  3.998503867030e-06  ,-3.758807911396e-02  ,-2.532340409531e-02  
  4.001818257809e-06  ,4.567295542496e-02  ,5.464917145189e-02  
  4.003917086363e-06  ,9.819883380250e-02  ,1.050508993607e-01  
  4.006597060204e-06  ,1.646177837232e-01  ,1.687229252491e-01  
  4.009310561657e-06  ,2.306774904601e-01  ,2.319715066379e-01  
  4.014737564564e-06  ,3.573032913147e-01  ,3.529991143862e-01  
  4.020102727652e-06  ,4.723144917228e-01  ,4.625638855357e-01  
  4.026304590940e-06  ,5.883884713295e-01  ,5.726367722347e-01  
  4.029974001884e-06  ,6.468293184860e-01  ,6.277574960007e-01  
  4.033401641488e-06  ,6.936771126831e-01  ,6.716916576745e-01  
  4.034460927784e-06  ,7.065524682681e-01  ,6.837091090855e-01  
  4.036504994571e-06  ,7.291742686047e-01  ,7.047479817335e-01  
  4.040593128145e-06  ,7.653193589745e-01  ,7.380189816835e-01  
  4.048769395292e-06  ,7.994022180632e-01  ,7.677304304139e-01  
  4.056449453771e-06  ,7.836348746450e-01  ,7.497963480192e-01  
  4.068322699010e-06  ,6.710819824151e-01  ,6.380105329242e-01  
  4.078659634531e-06  ,4.970567196141e-01  ,4.685358460725e-01  
  4.084333251655e-06  ,3.780424210319e-01  ,3.533400975569e-01  
  4.087993349373e-06  ,2.946550464439e-01  ,2.728303970879e-01  
  4.089288819075e-06  ,2.641495953389e-01  ,2.434109554019e-01  
  4.090695488691e-06  ,2.305318831271e-01  ,2.110075932159e-01  
  4.093508827925e-06  ,1.620125699351e-01  ,1.450119238035e-01  
  4.099135506392e-06  ,2.172442325530e-02  ,1.008230316119e-02  
  4.102641749620e-06  ,-6.631821683422e-02  ,-7.446795905882e-02  
  4.104828495026e-06  ,-1.208884540075e-01  ,-1.268142236199e-01  
  4.107132587075e-06  ,-1.777650944324e-01  ,-1.813199646037e-01  
  4.111541840672e-06  ,-2.837633160674e-01  ,-2.827543045154e-01  
  4.117536577821e-06  ,-4.187824084926e-01  ,-4.116166402552e-01  
  4.123334619641e-06  ,-5.353285093669e-01  ,-5.224249173947e-01  
  4.128987375140e-06  ,-6.319294864118e-01  ,-6.137386906377e-01  
  4.131574216723e-06  ,-6.696681463181e-01  ,-6.492170491025e-01  
  4.132813248277e-06  ,-6.861925561527e-01  ,-6.646999207948e-01  
  4.134537685156e-06  ,-7.074551994341e-01  ,-6.845596789233e-01  
  4.137986558914e-06  ,-7.436967657547e-01  ,-7.181909788834e-01  
  4.144884306431e-06  ,-7.896905904014e-01  ,-7.598564881397e-01  
  4.151741820812e-06  ,-7.988025474458e-01  ,-7.660519701698e-01  
  4.159140992403e-06  ,-7.672388034167e-01  ,-7.331303848618e-01  
  4.169723797083e-06  ,-6.512694293364e-01  ,-6.186109942832e-01  
  4.179069805384e-06  ,-4.889382165212e-01  ,-4.606670742009e-01  
  4.184120553970e-06  ,-3.827451022500e-01  ,-3.578913149064e-01  
  4.186702925205e-06  ,-3.245566110610e-01  ,-3.016947467084e-01  
  4.188428479671e-06  ,-2.844606222393e-01  ,-2.630085022670e-01  
  4.190772059798e-06  ,-2.286884093355e-01  ,-2.092422714864e-01  
  4.195459220052e-06  ,-1.137355797815e-01  ,-9.855292336361e-02  
  4.199048909783e-06  ,-2.389994770741e-02  ,-1.217045064061e-02  
  4.202324185014e-06  ,5.836125039890e-02  ,6.683128840681e-02  
  4.204213279724e-06  ,1.055823328454e-01  ,1.121351165350e-01  
  4.206462237477e-06  ,1.613003657556e-01  ,1.655456982872e-01  
  4.209879446268e-06  ,2.443302748700e-01  ,2.450365014242e-01  
  4.215681213379e-06  ,3.783627758519e-01  ,3.730963787126e-01  
  4.221450942993e-06  ,4.992313098462e-01  ,4.881480917622e-01  
  4.227284002542e-06  ,6.047851949602e-01  ,5.881275760237e-01  
  4.230338368058e-06  ,6.521755286012e-01  ,6.327817802653e-01  
  4.232993009925e-06  ,6.885041767324e-01  ,6.668572529809e-01  
  4.234437304974e-06  ,7.062738171378e-01  ,6.834553245314e-01  
  4.236353594303e-06  ,7.276007157581e-01  ,7.032944018139e-01  
  4.240186172962e-06  ,7.622780930888e-01  ,7.352526070599e-01  
  4.247851330280e-06  ,7.981780596700e-01  ,7.668995169427e-01  
  4.255705732346e-06  ,7.871820267648e-01  ,7.534645202109e-01  
  4.265781897545e-06  ,7.036696057741e-01  ,6.699965428992e-01  
  4.275361854076e-06  ,5.592183105965e-01  ,5.288804419550e-01  
  4.284706372261e-06  ,3.697521881803e-01  ,3.453541373532e-01  
  4.289130527020e-06  ,2.679015054185e-01  ,2.470357983643e-01  
  4.290087554097e-06  ,2.451198873782e-01  ,2.250729208159e-01  
  4.291035081685e-06  ,2.223460595623e-01  ,2.031259751055e-01  
  4.292930136859e-06  ,1.762277370309e-01  ,1.587031259026e-01  
  4.296720247209e-06  ,8.228340382703e-02  ,6.830349003642e-02  
  4.300017129123e-06  ,-4.305018003353e-04  ,-1.119784207020e-02  
  4.304623823106e-06  ,-1.158010924912e-01  ,-1.219357893295e-01  
  4.307139884174e-06  ,-1.779439008863e-01  ,-1.814967383860e-01  
  4.309715922415e-06  ,-2.404136315355e-01  ,-2.412983119492e-01  
  4.314867998898e-06  ,-3.602333270605e-01  ,-3.557931837513e-01  
  4.320263709366e-06  ,-4.755739570376e-01  ,-4.656615321681e-01  
  4.325145329773e-06  ,-5.682622527176e-01  ,-5.536109000216e-01  
  4.328289102256e-06  ,-6.210165862729e-01  ,-6.034542516771e-01  
  4.331020485103e-06  ,-6.619537092059e-01  ,-6.419779287777e-01  
  4.332093741238e-06  ,-6.767218036396e-01  ,-6.558318703345e-01  
  4.333721320570e-06  ,-6.976443277680e-01  ,-6.754066949520e-01  
  4.336893032730e-06  ,-7.331318722188e-01  ,-7.084264750853e-01  
  4.343236457050e-06  ,-7.820082408474e-01  ,-7.530904333710e-01  
  4.349511336029e-06  ,-7.999057303602e-01  ,-7.679358899575e-01  
  4.357084106147e-06  ,-7.802695695853e-01  ,-7.463422104641e-01  
  4.371950994670e-06  ,-6.171949391788e-01  ,-5.853330853217e-01  
  4.385616849601e-06  ,-3.493116872058e-01  ,-3.255761348657e-01  
  4.393620263278e-06  ,-1.592689395904e-01  ,-1.422792076264e-01  
  4.395786519587e-06  ,-1.055873325836e-01  ,-9.062779278387e-02  
  4.398013498127e-06  ,-4.989383559498e-02  ,-3.708526618993e-02  
  4.400885696948e-06  ,2.225711990905e-02  ,3.221930878392e-02  
  4.403311233461e-06  ,8.307036283465e-02  ,9.057954763095e-02  
  4.405025984585e-06  ,1.257925538198e-01  ,1.315484903467e-01  
  4.406829025090e-06  ,1.703185149466e-01  ,1.742133759511e-01  
  4.410435106099e-06  ,2.575903681888e-01  ,2.577484934655e-01  
  4.416609402239e-06  ,3.987529591985e-01  ,3.925441642358e-01  
  4.421412046492e-06  ,4.984670664178e-01  ,4.874426772168e-01  
  4.426559652627e-06  ,5.927128396084e-01  ,5.767590884063e-01  
  4.429277624428e-06  ,6.363764491406e-01  ,6.179466357067e-01  
  4.432126353920e-06  ,6.771585967459e-01  ,6.562510097845e-01  
  4.433172415435e-06  ,6.907893245393e-01  ,6.690089450219e-01  
  4.435020159423e-06  ,7.130350959207e-01  ,6.897669574136e-01  
  4.438715647399e-06  ,7.502538028852e-01  ,7.242352034899e-01  
  4.446106623352e-06  ,7.940231678148e-01  ,7.635643176817e-01  
  4.453117619693e-06  ,7.961659408762e-01  ,7.630191692325e-01  
  4.460380445659e-06  ,7.578362300983e-01  ,7.236936280776e-01  
  4.470094512641e-06  ,6.458145419724e-01  ,6.132782672042e-01  
  4.478860865772e-06  ,4.930839835217e-01  ,4.646783884552e-01  
  4.483608375728e-06  ,3.939986815566e-01  ,3.687550217879e-01  
  4.486495475709e-06  ,3.293151172416e-01  ,3.062768057809e-01  
  4.487545262516e-06  ,3.050954580875e-01  ,2.829048699350e-01  
  4.489244926214e-06  ,2.651906223232e-01  ,2.444181646939e-01  
  4.492644253612e-06  ,1.832290692272e-01  ,1.654409575860e-01  
  4.499442908406e-06  ,1.400052410414e-02  ,2.655071621527e-03  
  4.503400656819e-06  ,-8.530533699197e-02  ,-9.269397257926e-02  
  4.505521837115e-06  ,-1.380839019846e-01  ,-1.433070149064e-01  
  4.507534238935e-06  ,-1.875929249757e-01  ,-1.907388432493e-01  
  4.511559042573e-06  ,-2.841674947609e-01  ,-2.831439084849e-01  
  4.517182740808e-06  ,-4.111795965071e-01  ,-4.043885262332e-01  
  4.521629247308e-06  ,-5.027250973862e-01  ,-4.914877864489e-01  
  4.526742580771e-06  ,-5.957908224847e-01  ,-5.796674177838e-01  
  4.529396105051e-06  ,-6.381765256313e-01  ,-6.196412745954e-01  
  4.532113704324e-06  ,-6.769892606231e-01  ,-6.560925513056e-01  
  4.533945615828e-06  ,-7.003858489981e-01  ,-6.779749025957e-01  
  4.536323096097e-06  ,-7.272817448093e-01  ,-7.030094817437e-01  
  4.541043038905e-06  ,-7.685360268856e-01  ,-7.409629496892e-01  
  4.548053290188e-06  ,-7.985043609235e-01  ,-7.671400700385e-01  
  4.555830206215e-06  ,-7.866182447003e-01  ,-7.528801409812e-01  
  4.566384698689e-06  ,-6.963364084398e-01  ,-6.627833523435e-01  
  4.576292480767e-06  ,-5.422561076699e-01  ,-5.123965210355e-01  
  4.585659350693e-06  ,-3.483504123331e-01  ,-3.246769965581e-01  
  4.588973741472e-06  ,-2.716111770485e-01  ,-2.506166070903e-01  
  4.589872002095e-06  ,-2.502710786174e-01  ,-2.300419239834e-01  
  4.590905956417e-06  ,-2.254616316732e-01  ,-2.061315422648e-01  
  4.592973865062e-06  ,-1.751555579589e-01  ,-1.576733463060e-01  
  4.597109682351e-06  ,-7.254182494880e-02  ,-5.893724713014e-02  
  4.600563398987e-06  ,1.415902163484e-02  ,2.438372055888e-02  
  4.604848972946e-06  ,1.213971852583e-01  ,1.272901732163e-01  
  4.607616863638e-06  ,1.896109771950e-01  ,1.926608925673e-01  
  4.610511041671e-06  ,2.593964647084e-01  ,2.594492174033e-01  
  4.616299397737e-06  ,3.919797263212e-01  ,3.860699333859e-01  
  4.620864368469e-06  ,4.876277256646e-01  ,4.771303411549e-01  
  4.625953115016e-06  ,5.823676347928e-01  ,5.669685807992e-01  
  4.628986618906e-06  ,6.319178312245e-01  ,6.137393274432e-01  
  4.632106177002e-06  ,6.768884440173e-01  ,6.559907976952e-01  
  4.632998384029e-06  ,6.885729466151e-01  ,6.669304557481e-01  
  4.634782798082e-06  ,7.103103645218e-01  ,6.872243865968e-01  
  4.638351626188e-06  ,7.470289773684e-01  ,7.212633156731e-01  
  4.645489282399e-06  ,7.919809277450e-01  ,7.618436479137e-01  
  4.652463770896e-06  ,7.976047902807e-01  ,7.646704382471e-01  
  4.659769065171e-06  ,7.626187161112e-01  ,7.285022127627e-01  
  4.669878012925e-06  ,6.490109112685e-01  ,6.164076414775e-01  
  4.678909606725e-06  ,4.921187619062e-01  ,4.637465169345e-01  
  4.683802403003e-06  ,3.897473596114e-01  ,3.646450351076e-01  
  4.686627663165e-06  ,3.262845865131e-01  ,3.033507184073e-01  
  4.687687508255e-06  ,3.017875878948e-01  ,2.797125353553e-01  
  4.689403563231e-06  ,2.614257881258e-01  ,2.407874851942e-01  
  4.692835673183e-06  ,1.785427696994e-01  ,1.609275343022e-01  
  4.699699893087e-06  ,7.542397640157e-03  ,-3.550050833758e-03  
  4.703688188881e-06  ,-9.248702681857e-02  ,-9.958265681091e-02  
  4.706147253007e-06  ,-1.535387537679e-01  ,-1.581198013223e-01  
  4.708449109882e-06  ,-2.098644938978e-01  ,-2.120620311701e-01  
  4.713052823633e-06  ,-3.189362879753e-01  ,-3.163668523800e-01  
  4.718253328890e-06  ,-4.340235126461e-01  ,-4.261294709506e-01  
  4.723950042814e-06  ,-5.467217460554e-01  ,-5.332181614159e-01  
  4.729245915502e-06  ,-6.358931987262e-01  ,-6.174672220185e-01  
  4.731728448957e-06  ,-6.717808828168e-01  ,-6.511946764532e-01  
  4.732900052756e-06  ,-6.873115435409e-01  ,-6.657422975713e-01  
  4.734593383461e-06  ,-7.081076829771e-01  ,-6.851650889158e-01  
  4.737980044872e-06  ,-7.436364181247e-01  ,-7.181333742587e-01  
  4.744753367692e-06  ,-7.891572979905e-01  ,-7.593916353958e-01  
  4.751705504447e-06  ,-7.988519480296e-01  ,-7.661121728094e-01  
  4.759118087083e-06  ,-7.674016596020e-01  ,-7.332942189653e-01  
  4.769727713853e-06  ,-6.512122565227e-01  ,-6.185549754832e-01  
  4.779093093663e-06  ,-4.884748237222e-01  ,-4.602176503408e-01  
  4.784151292831e-06  ,-3.820665268634e-01  ,-3.572351640645e-01  
  4.786702371627e-06  ,-3.245693275492e-01  ,-3.017067573209e-01  
  4.788443386048e-06  ,-2.841104365083e-01  ,-2.626705146896e-01  
  4.790790691465e-06  ,-2.282396454350e-01  ,-2.088096284211e-01  
  4.795485302299e-06  ,-1.130866818340e-01  ,-9.792846283015e-02  
  4.799063443631e-06  ,-2.353483284144e-02  ,-1.181952642981e-02  
  4.802344679326e-06  ,5.887494407447e-02  ,6.732438183077e-02  
  4.804234146565e-06  ,1.061021635736e-01  ,1.126337323506e-01  
  4.806467085570e-06  ,1.614197073606e-01  ,1.656600579309e-01  
  4.809923782438e-06  ,2.453910862926e-01  ,2.460513454963e-01  
  4.815739705652e-06  ,3.796573974948e-01  ,3.743313095050e-01  
  4.821526571602e-06  ,5.007151355694e-01  ,4.895575392620e-01  
  4.827347710222e-06  ,6.058320836164e-01  ,5.891159873843e-01  
  4.830383076757e-06  ,6.528256507424e-01  ,6.333928747065e-01  
  4.832984074444e-06  ,6.883897901316e-01  ,6.667500534037e-01  
  4.834450907499e-06  ,7.064343179958e-01  ,6.836048206940e-01  
  4.836371294647e-06  ,7.277855316716e-01  ,7.034657113271e-01  
  4.840212068945e-06  ,7.624753367894e-01  ,7.354326205720e-01  
  4.847893617541e-06  ,7.982490420797e-01  ,7.669518847864e-01  
  4.855748019606e-06  ,7.869918438430e-01  ,7.532669790779e-01  
  4.865913591772e-06  ,7.020889724539e-01  ,6.684407027806e-01  
  4.875550172716e-06  ,5.558240046682e-01  ,5.255807287409e-01  
  4.884879789740e-06  ,3.658817242728e-01  ,3.416140641985e-01  
  4.889190695673e-06  ,2.664761362001e-01  ,2.456614863155e-01  
  4.890114567667e-06  ,2.444735284483e-01  ,2.244499975359e-01  
  4.891028940171e-06  ,2.224943270738e-01  ,2.032689315706e-01  
  4.892857685179e-06  ,1.780034588496e-01  ,1.604132352699e-01  
  4.896515175194e-06  ,8.740834795500e-02  ,7.323246912140e-02  
  4.899758040398e-06  ,6.081049493898e-03  ,-4.942382077947e-03  
  4.904612093657e-06  ,-1.155093961728e-01  ,-1.216570742451e-01  
  4.906619652599e-06  ,-1.651733998851e-01  ,-1.692619197882e-01  
  4.909182652324e-06  ,-2.275974657712e-01  ,-2.290289304757e-01  
  4.914308651775e-06  ,-3.476262934504e-01  ,-3.437583262964e-01  
  4.919521077961e-06  ,-4.604375130532e-01  ,-4.512648402288e-01  
  4.926047786564e-06  ,-5.839963905522e-01  ,-5.684841957050e-01  
  4.929844602436e-06  ,-6.449102573975e-01  ,-6.259534247102e-01  
  4.933485328645e-06  ,-6.947224465845e-01  ,-6.726695403018e-01  
  4.934430621058e-06  ,-7.061949040618e-01  ,-6.833766365593e-01  
  4.936321205884e-06  ,-7.272619537107e-01  ,-7.029749236390e-01  
  4.940102375537e-06  ,-7.616363704367e-01  ,-7.346592230796e-01  
  4.947664714843e-06  ,-7.978479876034e-01  ,-7.666618350470e-01  
  4.955624915153e-06  ,-7.875416293447e-01  ,-7.538727072340e-01  
  4.965398586780e-06  ,-7.082015696490e-01  ,-6.744748483848e-01  
  4.974831021816e-06  ,-5.686804411585e-01  ,-5.380870276584e-01  
  4.984257496387e-06  ,-3.797192932586e-01  ,-3.549775217723e-01  
  4.988907403737e-06  ,-2.731788022709e-01  ,-2.521169822977e-01  
  4.990000962704e-06  ,-2.471905841930e-01  ,-2.270616910460e-01  
  4.991016849369e-06  ,-2.227861972207e-01  ,-2.035433881999e-01  
  4.993048622698e-06  ,-1.733217985427e-01  ,-1.558988416869e-01  
  4.997112169355e-06  ,-7.247957700537e-02  ,-5.887127600615e-02  
  5.000545024365e-06  ,1.369728701983e-02  ,2.394462892791e-02  
  5.004794090480e-06  ,1.200336322503e-01  ,1.259959514250e-01  
  5.007511689752e-06  ,1.870419564115e-01  ,1.902179187951e-01  
  5.010309755296e-06  ,2.546057481980e-01  ,2.548760821083e-01  
  5.015905886382e-06  ,3.833285004369e-01  ,3.778258073096e-01  
  5.020511835307e-06  ,4.805740162171e-01  ,4.704295004535e-01  
  5.025549172848e-06  ,5.753603951316e-01  ,5.603422414896e-01  
  5.028583421797e-06  ,6.256530755058e-01  ,6.078371716073e-01  
  5.032072901219e-06  ,6.764423139063e-01  ,6.555727237418e-01  
  5.033133118838e-06  ,6.902906650383e-01  ,6.685377246955e-01  
  5.034870221704e-06  ,7.113185253597e-01  ,6.881619515374e-01  
  5.038344427437e-06  ,7.469642178580e-01  ,7.212022584787e-01  
  5.045292838901e-06  ,7.912685520195e-01  ,7.612305095383e-01  
  5.052490844816e-06  ,7.975518870340e-01  ,7.646092079141e-01  
  5.059802844614e-06  ,7.623618052865e-01  ,7.282443434343e-01  
  5.069914772600e-06  ,6.484703090091e-01  ,6.158789557785e-01  
  5.078946366400e-06  ,4.913900432660e-01  ,4.630398707094e-01  
  5.083833947271e-06  ,3.890548220141e-01  ,3.639753755473e-01  
  5.086588799447e-06  ,3.271761627785e-01  ,3.042112270118e-01  
  5.088302246720e-06  ,2.874236215485e-01  ,2.658558974602e-01  
  5.090576536447e-06  ,2.333930465165e-01  ,2.137673282502e-01  
  5.095125115901e-06  ,1.220408217864e-01  ,1.065384428603e-01  
  5.098872012883e-06  ,2.834347532180e-02  ,1.643607416315e-02  
  5.102115623146e-06  ,-5.313227028652e-02  ,-6.181587796159e-02  
  5.104016638786e-06  ,-1.006814539662e-01  ,-1.074375593261e-01  
  5.106459684163e-06  ,-1.612375113727e-01  ,-1.654883938360e-01  
  5.109505108982e-06  ,-2.353549835884e-01  ,-2.364516982897e-01  
  5.115595958620e-06  ,-3.764735275394e-01  ,-3.712972661304e-01  
  5.121250204235e-06  ,-4.952791904642e-01  ,-4.843954253337e-01  
  5.127217374235e-06  ,-6.036877208453e-01  ,-5.870927296615e-01  
  5.130327619106e-06  ,-6.520190330692e-01  ,-6.326361208741e-01  
  5.133073158056e-06  ,-6.895277574480e-01  ,-6.678163272182e-01  
  5.134498081595e-06  ,-7.069899416521e-01  ,-6.841245238036e-01  
  5.136424056679e-06  ,-7.283351043308e-01  ,-7.039768811484e-01  
  5.140276006848e-06  ,-7.629601755050e-01  ,-7.358762163473e-01  
  5.147979907185e-06  ,-7.983895152475e-01  ,-7.670550930454e-01  
  5.155861131340e-06  ,-7.864763090659e-01  ,-7.527323803322e-01  
  5.166247240692e-06  ,-6.980306884128e-01  ,-6.644479879627e-01  
  5.176040283829e-06  ,-5.468992071646e-01  ,-5.169069362645e-01  
  5.185369900852e-06  ,-3.548847120835e-01  ,-3.309889667397e-01  
  5.189166716725e-06  ,-2.670443014552e-01  ,-2.462108461962e-01  
  5.189946419984e-06  ,-2.484939494289e-01  ,-2.283269234063e-01  
  5.190939582378e-06  ,-2.246506499075e-01  ,-2.053483094326e-01  
  5.192925907165e-06  ,-1.763314280082e-01  ,-1.588045248231e-01  
  5.196898556739e-06  ,-7.782449627728e-02  ,-6.401646327213e-02  
  5.200269199401e-06  ,6.765638236866e-03  ,1.728267189823e-02  
  5.204726136714e-06  ,1.183448292833e-01  ,1.243636312574e-01  
  5.207343898207e-06  ,1.829391948147e-01  ,1.862707400549e-01  
  5.210092044860e-06  ,2.494126756109e-01  ,2.498992531531e-01  
  5.215588338166e-06  ,3.763045263386e-01  ,3.711210284201e-01  
  5.220250911504e-06  ,4.753152772423e-01  ,4.654266991457e-01  
  5.225358284503e-06  ,5.720167208513e-01  ,5.571770096550e-01  
  5.228443569928e-06  ,6.234565995939e-01  ,6.057658344145e-01  
  5.231233812362e-06  ,6.649495758000e-01  ,6.447998247412e-01  
  5.232289373368e-06  ,6.793313072741e-01  ,6.582852380692e-01  
  5.233939676970e-06  ,7.003137069967e-01  ,6.779061578938e-01  
  5.237240284175e-06  ,7.365811351789e-01  ,7.116241520917e-01  
  5.243841498584e-06  ,7.850736137836e-01  ,7.558136024513e-01  
  5.250254958361e-06  ,7.999743376790e-01  ,7.677275372191e-01  
  5.257759183139e-06  ,7.763495069569e-01  ,7.423466276536e-01  
  5.269949823111e-06  ,6.479540369137e-01  ,6.153703442111e-01  
  5.280213742942e-06  ,4.658716375241e-01  ,4.383051027859e-01  
  5.285125910729e-06  ,3.603699918444e-01  ,3.362594228429e-01  
  5.286591626197e-06  ,3.271113304623e-01  ,3.041494943725e-01  
  5.288608498365e-06  ,2.802274110924e-01  ,2.589169235672e-01  
  5.291449777275e-06  ,2.123156745949e-01  ,1.934568786914e-01  
  5.297132335097e-06  ,7.197482647650e-02  ,5.837214695985e-02  
  5.301625035197e-06  ,-4.082385045226e-02  ,-5.001876792456e-02  
  5.306236944586e-06  ,-1.557504308558e-01  ,-1.602419943471e-01  
  5.310068778187e-06  ,-2.488569985666e-01  ,-2.493921222044e-01  
  5.314039192587e-06  ,-3.415144449943e-01  ,-3.379356490170e-01  
  5.320415399462e-06  ,-4.786341614835e-01  ,-4.685802269669e-01  
  5.326206735760e-06  ,-5.867193718674e-01  ,-5.710616191284e-01  
  5.329966298729e-06  ,-6.467153756060e-01  ,-6.276516304124e-01  
  5.333446464926e-06  ,-6.942375977537e-01  ,-6.722165044347e-01  
  5.334522515029e-06  ,-7.072771120030e-01  ,-6.843854292945e-01  
  5.336530073971e-06  ,-7.294333353923e-01  ,-7.049887240107e-01  
  5.340545191854e-06  ,-7.649676106837e-01  ,-7.376987518612e-01  
  5.348575427622e-06  ,-7.991989561595e-01  ,-7.676070624850e-01  
  5.356352343649e-06  ,-7.841223628577e-01  ,-7.502981746722e-01  
  5.367905213922e-06  ,-6.767358085611e-01  ,-6.435532298612e-01  
  5.378146782011e-06  ,-5.070913304263e-01  ,-4.782703199927e-01  
