  Time                 , V(Vsin:+)            , V(D1:2)              
  3.543047174305e-06  ,-1.952477967394e-01  ,-1.882209167981e-01  
  3.551302417606e-06  ,-1.998326060834e-01  ,-1.919304731923e-01  
  3.559287949890e-06  ,-1.915461230387e-01  ,-1.833006879382e-01  
  3.569830521435e-06  ,-1.624270145647e-01  ,-1.545209970757e-01  
  3.579292758793e-06  ,-1.211227899134e-01  ,-1.142508254195e-01  
  3.584358408540e-06  ,-9.437127238912e-02  ,-8.831154307949e-02  
  3.585781469435e-06  ,-8.639623084618e-02  ,-8.059482030796e-02  
  3.587816222996e-06  ,-7.469729501777e-02  ,-6.928532616112e-02  
  3.590099080890e-06  ,-6.121102628175e-02  ,-5.626178028523e-02  
  3.594664796680e-06  ,-3.336533421790e-02  ,-2.941380292273e-02  
  3.598448946565e-06  ,-9.741699972885e-03  ,-6.676674927335e-03  
  3.601793884724e-06  ,1.126534469602e-02  ,1.351076813808e-02  
  3.603928848594e-06  ,2.462305217495e-02  ,2.633434580859e-02  
  3.606652408332e-06  ,4.149470394110e-02  ,4.251196018900e-02  
  3.609371870250e-06  ,5.803811712779e-02  ,5.835083838408e-02  
  3.614810794085e-06  ,8.973725949267e-02  ,8.864705521384e-02  
  3.620198308915e-06  ,1.185628071456e-01  ,1.161201320862e-01  
  3.626343547791e-06  ,1.472628512908e-01  ,1.433628673414e-01  
  3.629727601498e-06  ,1.607914742363e-01  ,1.561423353826e-01  
  3.632877334446e-06  ,1.717547944187e-01  ,1.664452986073e-01  
  3.633888378233e-06  ,1.749223858708e-01  ,1.694138974691e-01  
  3.635910465807e-06  ,1.807251685572e-01  ,1.748361353996e-01  
  3.639954640955e-06  ,1.901230405429e-01  ,1.835425604110e-01  
  3.648042991251e-06  ,1.996221247262e-01  ,1.920015922578e-01  
  3.655384793371e-06  ,1.971450279060e-01  ,1.890011868453e-01  
  3.665194227785e-06  ,1.776439548372e-01  ,1.694799962604e-01  
  3.674590900034e-06  ,1.432272095992e-01  ,1.357613134929e-01  
  3.684091880411e-06  ,9.584444083893e-02  ,8.974417143212e-02  
  3.688831194729e-06  ,6.874455760598e-02  ,6.353479251820e-02  
  3.689951948315e-06  ,6.209046908598e-02  ,5.711018719979e-02  
  3.690992980689e-06  ,5.584057229103e-02  ,5.107915763562e-02  
  3.693075045437e-06  ,4.316835890259e-02  ,3.885712418086e-02  
  3.697239174932e-06  ,1.732503439329e-02  ,1.397113961591e-02  
  3.700728281826e-06  ,-4.575530444375e-03  ,-7.084904153615e-03  
  3.704893901438e-06  ,-3.062829090479e-02  ,-3.209555871235e-02  
  3.707781373948e-06  ,-4.840630303409e-02  ,-4.913239066939e-02  
  3.710754528135e-06  ,-6.629442099187e-02  ,-6.625109551883e-02  
  3.716700836509e-06  ,-1.001858740641e-01  ,-9.862109125106e-02  
  3.721268042415e-06  ,-1.239077965090e-01  ,-1.212031323894e-01  
  3.726397767156e-06  ,-1.474931486147e-01  ,-1.435765780571e-01  
  3.729162305087e-06  ,-1.586539836967e-01  ,-1.541184833986e-01  
  3.732071384281e-06  ,-1.691054896543e-01  ,-1.639571228859e-01  
  3.733029715210e-06  ,-1.722433715492e-01  ,-1.669024273299e-01  
  3.734922907740e-06  ,-1.779808762452e-01  ,-1.722704865372e-01  
  3.738709292799e-06  ,-1.875495871041e-01  ,-1.811710916867e-01  
  3.746282062918e-06  ,-1.986372693892e-01  ,-1.912044477662e-01  
  3.753142557532e-06  ,-1.990261020779e-01  ,-1.909971585606e-01  
  3.760358444840e-06  ,-1.895032975424e-01  ,-1.812521649707e-01  
  3.770065061241e-06  ,-1.615627792414e-01  ,-1.536757491153e-01  
  3.778823963791e-06  ,-1.234534969945e-01  ,-1.165173343159e-01  
  3.783572218806e-06  ,-9.869732515471e-02  ,-9.250346840696e-02  
  3.786543510348e-06  ,-8.205363222097e-02  ,-7.639707497928e-02  
  3.787606521934e-06  ,-7.591790921398e-02  ,-7.046631341952e-02  
  3.789282716304e-06  ,-6.607359190963e-02  ,-6.095283890634e-02  
  3.792635105044e-06  ,-4.586321956385e-02  ,-4.145317958450e-02  
  3.799339882523e-06  ,-4.147343141963e-03  ,-1.295186220174e-03  
  3.803263358265e-06  ,2.046838470857e-02  ,2.234878627994e-02  
  3.805279857904e-06  ,3.302241167372e-02  ,3.439462413376e-02  
  3.807412959129e-06  ,4.615711567782e-02  ,4.698200795644e-02  
  3.811679161578e-06  ,7.174687777348e-02  ,7.146364750890e-02  
  3.817352033645e-06  ,1.037058871714e-01  ,1.019667946935e-01  
  3.821826852351e-06  ,1.266446601901e-01  ,1.237996927132e-01  
  3.826982654124e-06  ,1.499501170269e-01  ,1.458988495829e-01  
  3.829635060817e-06  ,1.604450143462e-01  ,1.558062468139e-01  
  3.832242018968e-06  ,1.696755012913e-01  ,1.644917309860e-01  
  3.834255910903e-06  ,1.760302924574e-01  ,1.704496877374e-01  
  3.836634508759e-06  ,1.826268154978e-01  ,1.766035486479e-01  
  3.841391704470e-06  ,1.927308175531e-01  ,1.859333763032e-01  
  3.848343096167e-06  ,1.997291079329e-01  ,1.920785365984e-01  
  3.856310747057e-06  ,1.960822358626e-01  ,1.879027544922e-01  
  3.867909810930e-06  ,1.691685463220e-01  ,1.611331875543e-01  
  3.878234825522e-06  ,1.263444836507e-01  ,1.193230098868e-01  
  3.883986673743e-06  ,9.642410071139e-02  ,9.029752568756e-02  
  3.889481476933e-06  ,6.489358173423e-02  ,5.981561509357e-02  
  3.890370238066e-06  ,5.958684975076e-02  ,5.469346099998e-02  
  3.891276414931e-06  ,5.412833269422e-02  ,4.942706682519e-02  
  3.893088768661e-06  ,4.308416181030e-02  ,3.877650812986e-02  
  3.896713476121e-06  ,2.061316885467e-02  ,1.713158712712e-02  
  3.899957831442e-06  ,2.649527843151e-04  ,-2.437027032611e-03  
  3.904491509736e-06  ,-2.812743167808e-02  ,-2.969374876169e-02  
  3.907002727926e-06  ,-4.364537539402e-02  ,-4.457190930973e-02  
  3.909556786954e-06  ,-5.914900105560e-02  ,-5.942500354359e-02  
  3.914664905012e-06  ,-8.891712124209e-02  ,-8.787788797467e-02  
  3.919968228281e-06  ,-1.173954898038e-01  ,-1.150066177607e-01  
  3.926158170640e-06  ,-1.464722362249e-01  ,-1.426098972995e-01  
  3.929547812283e-06  ,-1.601171255062e-01  ,-1.555054707591e-01  
  3.932832028210e-06  ,-1.716087697924e-01  ,-1.663112165810e-01  
  3.933750405401e-06  ,-1.745004460211e-01  ,-1.690216096482e-01  
  3.935587159783e-06  ,-1.798457702870e-01  ,-1.740165013762e-01  
  3.939260668546e-06  ,-1.887246325973e-01  ,-1.822566430524e-01  
  3.946607686073e-06  ,-1.988653008565e-01  ,-1.913975198500e-01  
  3.954132772475e-06  ,-1.983166571686e-01  ,-1.902389170994e-01  
  3.961657858878e-06  ,-1.867359105797e-01  ,-1.784904540084e-01  
  3.971148408443e-06  ,-1.574577647318e-01  ,-1.496562962980e-01  
  3.979731477290e-06  ,-1.189178069942e-01  ,-1.121103939104e-01  
  3.984286017209e-06  ,-9.477205643084e-02  ,-8.870092172085e-02  
  3.985559693962e-06  ,-8.765085783555e-02  ,-8.180980322257e-02  
  3.987649954349e-06  ,-7.566536945662e-02  ,-7.022199168488e-02  
  3.990028924733e-06  ,-6.163052888467e-02  ,-5.666769104854e-02  
  3.994786865503e-06  ,-3.260885798644e-02  ,-2.868411125879e-02  
  3.998487196356e-06  ,-9.501647738116e-03  ,-6.444598337495e-03  
  4.001813135535e-06  ,1.138610700428e-02  ,1.362776875261e-02  
  4.003919787198e-06  ,2.456654988264e-02  ,2.628095985090e-02  
  4.006610564381e-06  ,4.123747569201e-02  ,4.226608455632e-02  
  4.009315497667e-06  ,5.769906850274e-02  ,5.802684265678e-02  
  4.014725364238e-06  ,8.925722986279e-02  ,8.818916275369e-02  
  4.020085311919e-06  ,1.179902855844e-01  ,1.155757967564e-01  
  4.026290900499e-06  ,1.470388224890e-01  ,1.431515472073e-01  
  4.029688365251e-06  ,1.606447447747e-01  ,1.560047103357e-01  
  4.032874233514e-06  ,1.717448110254e-01  ,1.664366359495e-01  
  4.033840015024e-06  ,1.747748582348e-01  ,1.692764169688e-01  
  4.035771578044e-06  ,1.803496703580e-01  ,1.744841588397e-01  
  4.039634704083e-06  ,1.894895308621e-01  ,1.829598826699e-01  
  4.047360956162e-06  ,1.993130198774e-01  ,1.917620461917e-01  
  4.054802596062e-06  ,1.977278978791e-01  ,1.896152253370e-01  
  4.063458680600e-06  ,1.823873380302e-01  ,1.741700126231e-01  
  4.073983370751e-06  ,1.458652302518e-01  ,1.383316767964e-01  
  4.083761512727e-06  ,9.766112851921e-02  ,9.150250393513e-02  
  4.088877081364e-06  ,6.847373868579e-02  ,6.327187487247e-02  
  4.090014971286e-06  ,6.171392866225e-02  ,5.674545494876e-02  
  4.091143547982e-06  ,5.493153083634e-02  ,5.020099208683e-02  
  4.093400701374e-06  ,4.116820927331e-02  ,3.692809882594e-02  
  4.097915008157e-06  ,1.309102423718e-02  ,9.897088435795e-03  
  4.101724490017e-06  ,-1.082999069149e-02  ,-1.309341432745e-02  
  4.104409679264e-06  ,-2.761829336645e-02  ,-2.920943436885e-02  
  4.107620134443e-06  ,-4.742270954559e-02  ,-4.819353912088e-02  
  4.110544487327e-06  ,-6.504787206887e-02  ,-6.505869317177e-02  
  4.116393193096e-06  ,-9.850824913318e-02  ,-9.701398163311e-02  
  4.120989456266e-06  ,-1.225290576329e-01  ,-1.198909087872e-01  
  4.126061811537e-06  ,-1.460593102792e-01  ,-1.422136342528e-01  
  4.129101648420e-06  ,-1.584216449758e-01  ,-1.538965449243e-01  
  4.132129564375e-06  ,-1.693003892691e-01  ,-1.641381052234e-01  
  4.132999978453e-06  ,-1.721483364845e-01  ,-1.668113576476e-01  
  4.134740806609e-06  ,-1.774560543889e-01  ,-1.717785663799e-01  
  4.138222462922e-06  ,-1.864653071455e-01  ,-1.801667640323e-01  
  4.145185775548e-06  ,-1.977169028130e-01  ,-1.904138490956e-01  
  4.152188576251e-06  ,-1.995274453809e-01  ,-1.915664864914e-01  
  4.159554220229e-06  ,-1.910581532770e-01  ,-1.828122259747e-01  
  4.169810689479e-06  ,-1.624996879116e-01  ,-1.545925461607e-01  
  4.178951061755e-06  ,-1.228242289920e-01  ,-1.159042146228e-01  
  4.183898247272e-06  ,-9.691049182371e-02  ,-9.077113122117e-02  
  4.186656824738e-06  ,-8.140381715545e-02  ,-7.576723408569e-02  
  4.188384614378e-06  ,-7.137268965706e-02  ,-6.607335225153e-02  
  4.190657786518e-06  ,-5.785977137122e-02  ,-5.302806231072e-02  
  4.195204130799e-06  ,-3.001945753740e-02  ,-2.619063388344e-02  
  4.198911167175e-06  ,-6.840004316228e-03  ,-3.885786066055e-03  
  4.202151052147e-06  ,1.350517477361e-02  ,1.566196382741e-02  
  4.204044989735e-06  ,2.534707141602e-02  ,2.702895469233e-02  
  4.206447056919e-06  ,4.023166349218e-02  ,4.130478474772e-02  
  4.209549106151e-06  ,5.910289823654e-02  ,5.938177272621e-02  
  4.215753204614e-06  ,9.498899772847e-02  ,9.366772781946e-02  
  4.220853127033e-06  ,1.218509296113e-01  ,1.192539783726e-01  
  4.226210839540e-06  ,1.466973702145e-01  ,1.428325361807e-01  
  4.229376218706e-06  ,1.594687522816e-01  ,1.549005254116e-01  
  4.232382900506e-06  ,1.701424474154e-01  ,1.649396325159e-01  
  4.233317575842e-06  ,1.731555559175e-01  ,1.677656371497e-01  
  4.235186926514e-06  ,1.787314381499e-01  ,1.729775190570e-01  
  4.238925627857e-06  ,1.880173501178e-01  ,1.816074856320e-01  
  4.246403030545e-06  ,1.987244101551e-01  ,1.912799757313e-01  
  4.253535471350e-06  ,1.987676108428e-01  ,1.907168074822e-01  
  4.260740182787e-06  ,1.887228618672e-01  ,1.804722522383e-01  
  4.270282886416e-06  ,1.607522771225e-01  ,1.528821378021e-01  
  4.278915129095e-06  ,1.230023322697e-01  ,1.160791670674e-01  
  4.283582172781e-06  ,9.864292362764e-02  ,9.245098017823e-02  
  4.286339260131e-06  ,8.322229781215e-02  ,7.752750063188e-02  
  4.287359058350e-06  ,7.735408660068e-02  ,7.185465841777e-02  
  4.289094671100e-06  ,6.718761541930e-02  ,6.202922207633e-02  
  4.292565896600e-06  ,4.628637243163e-02  ,4.186162263055e-02  
  4.299508347601e-06  ,3.089020303443e-03  ,2.778350139325e-04  
  4.303521230310e-06  ,-2.207944572785e-02  ,-2.389508640180e-02  
  4.305995568126e-06  ,-3.744890950538e-02  ,-3.863874686956e-02  
  4.308224036783e-06  ,-5.110017447174e-02  ,-5.171727994654e-02  
  4.312680974096e-06  ,-7.758598148057e-02  ,-7.704766275300e-02  
  4.317850931972e-06  ,-1.063733705935e-01  ,-1.045081217102e-01  
  4.322289987892e-06  ,-1.288834000265e-01  ,-1.259251203056e-01  
  4.327406301588e-06  ,-1.516981888186e-01  ,-1.475516802902e-01  
  4.330041944474e-06  ,-1.619581661597e-01  ,-1.572330314002e-01  
  4.332578867167e-06  ,-1.707864265619e-01  ,-1.655354389819e-01  
  4.335096790880e-06  ,-1.784765771684e-01  ,-1.727375304172e-01  
  4.337480604142e-06  ,-1.847292354254e-01  ,-1.785614803080e-01  
  4.342248230666e-06  ,-1.940986143494e-01  ,-1.871798227541e-01  
  4.349447726697e-06  ,-1.999698978891e-01  ,-1.922176287570e-01  
  4.357723831624e-06  ,-1.941408668411e-01  ,-1.859211105881e-01  
  4.370014309376e-06  ,-1.617505356583e-01  ,-1.538587787500e-01  
  4.380538999528e-06  ,-1.148004837059e-01  ,-1.081100753060e-01  
  4.385523437947e-06  ,-8.785556213175e-02  ,-8.200244911558e-02  
  4.387033856899e-06  ,-7.923430005526e-02  ,-7.366604270055e-02  
  4.388891100377e-06  ,-6.839097129383e-02  ,-6.319024703317e-02  
  4.392043441027e-06  ,-4.947355833518e-02  ,-4.492932699093e-02  
  4.398348122329e-06  ,-1.037439547129e-02  ,-7.279988078104e-03  
  4.402226894587e-06  ,1.398058042090e-02  ,1.612271038221e-02  
  4.404700114816e-06  ,2.942449593060e-02  ,3.094126340272e-02  
  4.407880022615e-06  ,4.900746898452e-02  ,4.970765903429e-02  
  4.411382540554e-06  ,7.000411309833e-02  ,6.979888833439e-02  
  4.418060495943e-06  ,1.074861003998e-01  ,1.055789795409e-01  
  4.422880276531e-06  ,1.316971717437e-01  ,1.286028271794e-01  
  4.428106113762e-06  ,1.545267827185e-01  ,1.502275518763e-01  
  4.430835633963e-06  ,1.648334248573e-01  ,1.599459464952e-01  
  4.432123466820e-06  ,1.692799893681e-01  ,1.641264087020e-01  
  4.433931908995e-06  ,1.750548272695e-01  ,1.695381183035e-01  
  4.436789951712e-06  ,1.830227878030e-01  ,1.769756301718e-01  
  4.442506037146e-06  ,1.944828357494e-01  ,1.875281913430e-01  
  4.449102781206e-06  ,1.999205547904e-01  ,1.921992606239e-01  
  4.456823072821e-06  ,1.954228385271e-01  ,1.872270207746e-01  
  4.470342896372e-06  ,1.605276628193e-01  ,1.526611414319e-01  
  4.481424889952e-06  ,1.101987004011e-01  ,1.036430712933e-01  
  4.486672333866e-06  ,8.131479773925e-02  ,7.567292608862e-02  
  4.488289109856e-06  ,7.193292932809e-02  ,6.660687884484e-02  
  4.489809587091e-06  ,6.294012992342e-02  ,5.792391460289e-02  
  4.492850541562e-06  ,4.454462307654e-02  ,4.017567019088e-02  
  4.498932450503e-06  ,6.706353929349e-03  ,3.752314361332e-03  
  4.502627565950e-06  ,-1.649074067812e-02  ,-1.853256260350e-02  
  4.504943578929e-06  ,-3.093670452930e-02  ,-3.239553122782e-02  
  4.507392584771e-06  ,-4.603254620124e-02  ,-4.686374045672e-02  
  4.511766820639e-06  ,-7.226072321901e-02  ,-7.195579393571e-02  
  4.517722069710e-06  ,-1.056868534081e-01  ,-1.038557846464e-01  
  4.522332488984e-06  ,-1.290874854055e-01  ,-1.261210534478e-01  
  4.527570247144e-06  ,-1.523674732106e-01  ,-1.481851086621e-01  
  4.530256553978e-06  ,-1.627456289623e-01  ,-1.579741889995e-01  
  4.532834082335e-06  ,-1.716153978828e-01  ,-1.663128305802e-01  
  4.535226091236e-06  ,-1.788417309492e-01  ,-1.730780804786e-01  
  4.537791326135e-06  ,-1.854686431912e-01  ,-1.792471350402e-01  
  4.542921795934e-06  ,-1.950755742369e-01  ,-1.880627868000e-01  
  4.550051256508e-06  ,-1.999997407029e-01  ,-1.921948723122e-01  
  4.558282657951e-06  ,-1.932673291214e-01  ,-1.850356454186e-01  
  4.569257363170e-06  ,-1.645017951638e-01  ,-1.565548719982e-01  
  4.579118951648e-06  ,-1.219899980790e-01  ,-1.150930761303e-01  
  4.584413334221e-06  ,-9.406685859933e-02  ,-8.801639051484e-02  
  4.586989372462e-06  ,-7.949085657152e-02  ,-7.391643394310e-02  
  4.588771923870e-06  ,-6.909415752026e-02  ,-6.387123599415e-02  
  4.591124072164e-06  ,-5.504918461622e-02  ,-5.031525001667e-02  
  4.595828368753e-06  ,-2.613616463971e-02  ,-2.245069476314e-02  
  4.599303319544e-06  ,-4.377022930275e-03  ,-1.517466710149e-03  
  4.602759643883e-06  ,1.731764067358e-02  ,1.932232393700e-02  
  4.604694932193e-06  ,2.939228650018e-02  ,3.090931713048e-02  
  4.606643631548e-06  ,4.144075614993e-02  ,4.246323040377e-02  
  4.610541030258e-06  ,6.502733123308e-02  ,6.504785306286e-02  
  4.616528316826e-06  ,9.924624125595e-02  ,9.773055663911e-02  
  4.621246024460e-06  ,1.237991724199e-01  ,1.211102709392e-01  
  4.626470371574e-06  ,1.478008663240e-01  ,1.438789801442e-01  
  4.629218518227e-06  ,1.588687876426e-01  ,1.543347643632e-01  
  4.632130205125e-06  ,1.693025325930e-01  ,1.641499326269e-01  
  4.633122808725e-06  ,1.725399148003e-01  ,1.671874706360e-01  
  4.635005197912e-06  ,1.782161295404e-01  ,1.724975307014e-01  
  4.638769976288e-06  ,1.876816730165e-01  ,1.812955593488e-01  
  4.646299533039e-06  ,1.986500315095e-01  ,1.912163344196e-01  
  4.653244964272e-06  ,1.989616507945e-01  ,1.909321361335e-01  
  4.660469047219e-06  ,1.892799784227e-01  ,1.810291288291e-01  
  4.670124999672e-06  ,1.613405082169e-01  ,1.534566791594e-01  
  4.678845159203e-06  ,1.233486939910e-01  ,1.164143233966e-01  
  4.683569572359e-06  ,9.871178717034e-02  ,9.251661703665e-02  
  4.686485729605e-06  ,8.238458308824e-02  ,7.671645780248e-02  
  4.687537006527e-06  ,7.632181537400e-02  ,7.085608681762e-02  
  4.689228288323e-06  ,6.639627477354e-02  ,6.126402887912e-02  
  4.692610851914e-06  ,4.601153234105e-02  ,4.159587943084e-02  
  4.699375979096e-06  ,3.920587836414e-03  ,1.076984817986e-03  
  4.703321806580e-06  ,-2.083366330634e-02  ,-2.269955273585e-02  
  4.705389342695e-06  ,-3.370068649600e-02  ,-3.504519496822e-02  
  4.707449800760e-06  ,-4.638231854263e-02  ,-4.719806885250e-02  
  4.711570716888e-06  ,-7.111043728024e-02  ,-7.085556709418e-02  
  4.717242843896e-06  ,-1.031186563522e-01  ,-1.014073255624e-01  
  4.721709466964e-06  ,-1.260729561684e-01  ,-1.232566509931e-01  
  4.726841426879e-06  ,-1.493614607540e-01  ,-1.453420681840e-01  
  4.729493461043e-06  ,-1.599122597692e-01  ,-1.553040014585e-01  
  4.732164121658e-06  ,-1.694158862659e-01  ,-1.642478959629e-01  
  4.734071842819e-06  ,-1.754783538764e-01  ,-1.699330924230e-01  
  4.736445970327e-06  ,-1.821406925497e-01  ,-1.761511867366e-01  
  4.741194225341e-06  ,-1.923956275672e-01  ,-1.856280164632e-01  
  4.748159028083e-06  ,-1.996655948091e-01  ,-1.920334187596e-01  
  4.756026841193e-06  ,-1.964257787835e-01  ,-1.882566204392e-01  
  4.766947902232e-06  ,-1.723148043324e-01  ,-1.642263213663e-01  
  4.777158177882e-06  ,-1.315152369956e-01  ,-1.243520847155e-01  
  4.783352590591e-06  ,-9.989519530250e-02  ,-9.366016594876e-02  
  4.787358022720e-06  ,-7.736008721417e-02  ,-7.185539984529e-02  
  4.788571722299e-06  ,-7.027323695075e-02  ,-6.500859193128e-02  
  4.789807959884e-06  ,-6.294983440943e-02  ,-5.793765670289e-02  
  4.792280435055e-06  ,-4.802940108232e-02  ,-4.354068425255e-02  
  4.797225385398e-06  ,-1.741134927568e-02  ,-1.405208425512e-02  
  4.801195054740e-06  ,7.506986533848e-03  ,9.903240774256e-03  
  4.805584191769e-06  ,3.490681460334e-02  ,3.619387670503e-02  
  4.809009596199e-06  ,5.585611928647e-02  ,5.626432318103e-02  
  4.812533348292e-06  ,7.673022814510e-02  ,7.623683219020e-02  
  4.818877517670e-06  ,1.117793409195e-01  ,1.096721095068e-01  
  4.824010222644e-06  ,1.369562363365e-01  ,1.336038867406e-01  
  4.828840434045e-06  ,1.574145295839e-01  ,1.529613217019e-01  
  4.831522643059e-06  ,1.672395397454e-01  ,1.622103550234e-01  
  4.832700579852e-06  ,1.711831375778e-01  ,1.659140554520e-01  
  4.834392979234e-06  ,1.764374769402e-01  ,1.708351050810e-01  
  4.837777778000e-06  ,1.854367714355e-01  ,1.792180813104e-01  
  4.844547375530e-06  ,1.970728249968e-01  ,1.898479713324e-01  
  4.851339324802e-06  ,1.998229860496e-01  ,1.919160939947e-01  
  4.858766063541e-06  ,1.924636262403e-01  ,1.842236514379e-01  
  4.869713946670e-06  ,1.628532928789e-01  ,1.549382332539e-01  
  4.879276021808e-06  ,1.212064563922e-01  ,1.143316878651e-01  
  4.884429588407e-06  ,9.397671951216e-02  ,8.792913320750e-02  
  4.885864011437e-06  ,8.592820048246e-02  ,8.014167201874e-02  
  4.887884608895e-06  ,7.429853527694e-02  ,6.889963765043e-02  
  4.890173427254e-06  ,6.076614363786e-02  ,5.583206553415e-02  
  4.894751063973e-06  ,3.283077488003e-02  ,2.889869801681e-02  
  4.898485294968e-06  ,9.513581005638e-03  ,6.457201219258e-03  
  4.901812351733e-06  ,-1.138119022065e-02  ,-1.362204760257e-02  
  4.903913042933e-06  ,-2.452449475436e-02  ,-2.623973442514e-02  
  4.906600094825e-06  ,-4.117310479544e-02  ,-4.220368691019e-02  
  4.909325517207e-06  ,-5.775934352554e-02  ,-5.808396661444e-02  
  4.914776361972e-06  ,-8.954386328920e-02  ,-8.846250437370e-02  
  4.920156426221e-06  ,-1.183507740987e-01  ,-1.159187518520e-01  
  4.926333702594e-06  ,-1.472209878566e-01  ,-1.433238785669e-01  
  4.929725579411e-06  ,-1.607839183247e-01  ,-1.561358816306e-01  
  4.932888350874e-06  ,-1.717902484283e-01  ,-1.664792661797e-01  
  4.933890267700e-06  ,-1.749281413273e-01  ,-1.694199474125e-01  
  4.935894101351e-06  ,-1.806811041484e-01  ,-1.747956146453e-01  
  4.939901768655e-06  ,-1.900196707522e-01  ,-1.834479542999e-01  
  4.947917103261e-06  ,-1.995719640429e-01  ,-1.919641916166e-01  
  4.955286472529e-06  ,-1.972480962767e-01  ,-1.891085372076e-01  
  4.964882820338e-06  ,-1.785343523299e-01  ,-1.703591463588e-01  
  4.974219887942e-06  ,-1.448444863512e-01  ,-1.373383992841e-01  
  4.983872860163e-06  ,-9.704999597305e-02  ,-9.091154116037e-02  
  4.988733618945e-06  ,-6.931996578011e-02  ,-6.409029559063e-02  
  4.989890507847e-06  ,-6.245732030243e-02  ,-5.746407385892e-02  
  4.990964881569e-06  ,-5.601008139325e-02  ,-5.124249284667e-02  
  4.993113629013e-06  ,-4.293161390801e-02  ,-3.862860305025e-02  
  4.997411123902e-06  ,-1.624846081357e-02  ,-1.293510595070e-02  
  5.000984422356e-06  ,6.184322139134e-03  ,8.630706117443e-03  
  5.005075536162e-06  ,3.175556896772e-02  ,3.317677536429e-02  
  5.008197329432e-06  ,5.093791898660e-02  ,5.155700470090e-02  
  5.011372394353e-06  ,6.994439180965e-02  ,6.974117014035e-02  
  5.017722524196e-06  ,1.056892777418e-01  ,1.038625063653e-01  
  5.022427565843e-06  ,1.295431998035e-01  ,1.265575140411e-01  
  5.027676499873e-06  ,1.527990773047e-01  ,1.485984504834e-01  
  5.030375472695e-06  ,1.631787921816e-01  ,1.583892846141e-01  
  5.032691113144e-06  ,1.711523714259e-01  ,1.658853700096e-01  
  5.035134903580e-06  ,1.785845166219e-01  ,1.728406749133e-01  
  5.037710569292e-06  ,1.852781675509e-01  ,1.790724509007e-01  
  5.042861900717e-06  ,1.949922324136e-01  ,1.879889212128e-01  
  5.050661168486e-06  ,1.999568571907e-01  ,1.921030586546e-01  
  5.058588586241e-06  ,1.927638640794e-01  ,1.845272259737e-01  
  5.069511137396e-06  ,1.635896955662e-01  ,1.556604756158e-01  
  5.079234145075e-06  ,1.214156470497e-01  ,1.145350260317e-01  
  5.084453276783e-06  ,9.384530957119e-02  ,8.780187811592e-02  
  5.086870990187e-06  ,8.017284878920e-02  ,7.457580583166e-02  
  5.088693402201e-06  ,6.955693621825e-02  ,6.431831399337e-02  
  5.091076097876e-06  ,5.533891019628e-02  ,5.059486531037e-02  
  5.095841489226e-06  ,2.605443101299e-02  ,2.237199909305e-02  
  5.099367476493e-06  ,3.974000857872e-03  ,1.129956426028e-03  
  5.102888248354e-06  ,-1.812250800133e-02  ,-2.009502853555e-02  
  5.104851103812e-06  ,-3.036252982510e-02  ,-3.184000355661e-02  
  5.106724552304e-06  ,-4.193802754037e-02  ,-4.293994617706e-02  
  5.110471449286e-06  ,-6.461373989108e-02  ,-6.465212340308e-02  
  5.116402111441e-06  ,-9.855701245036e-02  ,-9.707696888160e-02  
  5.121124289423e-06  ,-1.231975332013e-01  ,-1.205394965147e-01  
  5.126323304564e-06  ,-1.471767583911e-01  ,-1.432893343303e-01  
  5.129429451615e-06  ,-1.596703916765e-01  ,-1.550917173591e-01  
  5.132280043751e-06  ,-1.698018607520e-01  ,-1.646192617180e-01  
  5.133275441319e-06  ,-1.730229212670e-01  ,-1.676406543767e-01  
  5.135182044893e-06  ,-1.787176719228e-01  ,-1.729662099237e-01  
  5.138995252043e-06  ,-1.881660463684e-01  ,-1.817430585183e-01  
  5.146621666342e-06  ,-1.988746253761e-01  ,-1.914050554020e-01  
  5.153666190296e-06  ,-1.986748971188e-01  ,-1.906212244033e-01  
  5.160857490689e-06  ,-1.884775770095e-01  ,-1.802270870604e-01  
  5.170331648976e-06  ,-1.605698047398e-01  ,-1.527019419878e-01  
  5.178913227707e-06  ,-1.230117522970e-01  ,-1.160871247960e-01  
  5.183552704245e-06  ,-9.880395019478e-02  ,-9.260611186390e-02  
  5.186307183892e-06  ,-8.340551946036e-02  ,-7.770404004611e-02  
  5.187322884291e-06  ,-7.756363644088e-02  ,-7.205660792943e-02  
  5.189058497041e-06  ,-6.740165123137e-02  ,-6.223543188898e-02  
  5.192529722542e-06  ,-4.650746018594e-02  ,-4.207443147050e-02  
  5.199472173542e-06  ,-3.316279463737e-03  ,-4.960966562439e-04  
  5.203485056251e-06  ,2.185353249279e-02  ,2.367843641622e-02  
  5.205694525927e-06  ,3.558921289582e-02  ,3.685611230297e-02  
  5.207828372210e-06  ,4.869276924909e-02  ,4.941149724729e-02  
  5.212096064776e-06  ,7.418578077690e-02  ,7.379526941528e-02  
  5.217496990651e-06  ,1.044835905018e-01  ,1.027068191194e-01  
  5.221902518958e-06  ,1.270122680959e-01  ,1.241465384976e-01  
  5.227049380034e-06  ,1.502272145247e-01  ,1.461583366651e-01  
  5.229695081204e-06  ,1.606698773462e-01  ,1.560151997026e-01  
  5.232271491975e-06  ,1.697734636140e-01  ,1.645813250588e-01  
  5.234334557742e-06  ,1.762643257034e-01  ,1.706666712177e-01  
