  Time                 , (V(C10:2))@1         , (V(C10:2))@2         , (V(C10:2))@3         , (V(C10:2))@4         , (V(C10:2))@5         , (V(C10:2))@6         , (V(C10:2))@7         , (V(C10:2))@8         , (V(C10:2))@9         , (V(C10:2))@10        , (V(C10:2))@11        , (V(R10:2))@1         , (V(R10:2))@2         , (V(R10:2))@3         , (V(R10:2))@4         , (V(R10:2))@5         , (V(R10:2))@6         , (V(R10:2))@7         , (V(R10:2))@8         , (V(R10:2))@9         , (V(R10:2))@10        , (V(R10:2))@11        , (V(U2:VOL))@1        , (V(U2:VOL))@2        , (V(U2:VOL))@3        , (V(U2:VOL))@4        , (V(U2:VOL))@5        , (V(U2:VOL))@6        , (V(U2:VOL))@7        , (V(U2:VOL))@8        , (V(U2:VOL))@9        , (V(U2:VOL))@10       , (V(U2:VOL))@11       
  7.906639452368e-07  ,-5.925060116994e-02  ,-5.925060116994e-02  ,-5.925060116994e-02  ,-5.925060116994e-02  ,-5.925060116994e-02  ,-5.787858944358e-02  ,-5.940426733720e-02  ,-5.974722512486e-02  ,-5.825264817902e-02  ,-5.806583582992e-02  ,-6.071386505230e-02  ,2.479210875918e+00  ,2.470187103420e+00  ,2.447188046720e+00  ,2.406289296735e+00  ,2.333559891650e+00  ,2.211107848679e+00  ,1.972834934621e+00  ,1.592615913650e+00  ,1.292923677984e+00  ,1.289533143615e+00  ,1.286231657636e+00  ,2.520265654246e+00  ,2.529289426524e+00  ,2.552288483662e+00  ,2.593187232634e+00  ,2.665916635329e+00  ,2.788368671260e+00  ,3.026641564850e+00  ,3.406860666864e+00  ,3.706552931707e+00  ,3.709943466667e+00  ,3.713244952008e+00  
  7.912889558166e-07  ,-5.523314250764e-02  ,-5.523314250764e-02  ,-5.523314250764e-02  ,-5.523314250764e-02  ,-5.523314250764e-02  ,-5.397412410029e-02  ,-5.537951623950e-02  ,-5.570869525502e-02  ,-5.468926232772e-02  ,-5.447540790587e-02  ,-5.675509608969e-02  ,2.480312071449e+00  ,2.471772380864e+00  ,2.450007112748e+00  ,2.411302383649e+00  ,2.342474560731e+00  ,2.226320935236e+00  ,2.001104273290e+00  ,1.641815645491e+00  ,1.293127655231e+00  ,1.289663312993e+00  ,1.286234437841e+00  ,2.519164458726e+00  ,2.527704149082e+00  ,2.549469417634e+00  ,2.588174145760e+00  ,2.657001966382e+00  ,2.773155585327e+00  ,2.998372227346e+00  ,3.357660932695e+00  ,3.706348954476e+00  ,3.709813297308e+00  ,3.713242172058e+00  
  7.925389769763e-07  ,-4.719822518304e-02  ,-4.719822518304e-02  ,-4.719822518304e-02  ,-4.719822518304e-02  ,-4.719822518304e-02  ,-4.616519341371e-02  ,-4.733001404412e-02  ,-4.763163551534e-02  ,-4.756249062512e-02  ,-4.729455205776e-02  ,-4.877345010072e-02  ,2.482514462509e+00  ,2.474942935753e+00  ,2.455645244803e+00  ,2.421328557476e+00  ,2.360303898892e+00  ,2.256747108351e+00  ,2.057642950626e+00  ,1.740215109174e+00  ,1.293535609723e+00  ,1.289923651751e+00  ,1.286381888240e+00  ,2.516962067685e+00  ,2.524533594199e+00  ,2.543831285577e+00  ,2.578147972011e+00  ,2.639172628489e+00  ,2.742729413462e+00  ,2.941833552338e+00  ,3.259261464357e+00  ,3.705941000014e+00  ,3.709552958590e+00  ,3.713094721287e+00  
  7.950390192956e-07  ,-3.112839053383e-02  ,-3.112839053383e-02  ,-3.112839053383e-02  ,-3.112839053383e-02  ,-3.112839053383e-02  ,-3.054733204054e-02  ,-3.123100965335e-02  ,-3.147751603599e-02  ,-3.265737445052e-02  ,-3.263575360959e-02  ,-3.259695861564e-02  ,2.486919244631e+00  ,2.481284045529e+00  ,2.466921508914e+00  ,2.441380905130e+00  ,2.395962575215e+00  ,2.317599454581e+00  ,2.170720305298e+00  ,1.937014036539e+00  ,1.378001276833e+00  ,1.325646351082e+00  ,1.287037982864e+00  ,2.512557285604e+00  ,2.518192484432e+00  ,2.532555021464e+00  ,2.558095624514e+00  ,2.603513952702e+00  ,2.681877069731e+00  ,2.828756202322e+00  ,3.062462527681e+00  ,3.621475327893e+00  ,3.673830257310e+00  ,3.712438626656e+00  
  8.000391039342e-07  ,1.011278764578e-03  ,1.011278764578e-03  ,1.011278764578e-03  ,1.011278764578e-03  ,1.011278764578e-03  ,6.883907057879e-04  ,9.669991281803e-04  ,8.307229227204e-04  ,-4.854659913129e-04  ,-5.267283621335e-04  ,2.579820629622e-04  ,2.495728808873e+00  ,2.493966265083e+00  ,2.489474037135e+00  ,2.481485600438e+00  ,2.467279927860e+00  ,2.439304147042e+00  ,2.396875014643e+00  ,2.330611891270e+00  ,1.850127656409e+00  ,1.727850092440e+00  ,1.288769070432e+00  ,2.503747721441e+00  ,2.505510264899e+00  ,2.510002493238e+00  ,2.517990929519e+00  ,2.532196601130e+00  ,2.560172382268e+00  ,2.602601502290e+00  ,2.668864654329e+00  ,3.149348919911e+00  ,3.271626493022e+00  ,3.710707539742e+00  
  8.062961015195e-07  ,4.074979363019e-02  ,4.074979363019e-02  ,4.074979363019e-02  ,4.074979363019e-02  ,4.074979363019e-02  ,3.897006072508e-02  ,4.107370089111e-02  ,4.126055316788e-02  ,3.977376322049e-02  ,3.965381016091e-02  ,4.126722804831e-02  ,2.506671728037e+00  ,2.509719655330e+00  ,2.517487964569e+00  ,2.531302189137e+00  ,2.555867740161e+00  ,2.594455232553e+00  ,2.679041284888e+00  ,2.823151719019e+00  ,2.440936378758e+00  ,2.231159140260e+00  ,1.292331252204e+00  ,2.492804802355e+00  ,2.489756874681e+00  ,2.481988565776e+00  ,2.468174341083e+00  ,2.443608789784e+00  ,2.405021293888e+00  ,2.320435242381e+00  ,2.176324803277e+00  ,2.558540162016e+00  ,2.768317416507e+00  ,3.707145358181e+00  
  8.171006424628e-07  ,1.025971167458e-01  ,1.025971167458e-01  ,1.025971167458e-01  ,1.025971167458e-01  ,1.025971167458e-01  ,1.047322800055e-01  ,1.024602936950e-01  ,1.022186383645e-01  ,1.042045205171e-01  ,1.074696715027e-01  ,1.066539561030e-01  ,2.524423327562e+00  ,2.535274799362e+00  ,2.562932147817e+00  ,2.612114640834e+00  ,2.699574855179e+00  ,2.863580463758e+00  ,3.130638827425e+00  ,3.295902489303e+00  ,3.260677620112e+00  ,3.273509908699e+00  ,2.098720491995e+00  ,2.475053202639e+00  ,2.464201730747e+00  ,2.436544382171e+00  ,2.387361888003e+00  ,2.299901670972e+00  ,2.135896053854e+00  ,1.868837661678e+00  ,1.703574075657e+00  ,1.738798892758e+00  ,1.725966578010e+00  ,2.900756044383e+00  
  8.177256530426e-07  ,1.061748005626e-01  ,1.061748005626e-01  ,1.061748005626e-01  ,1.061748005626e-01  ,1.061748005626e-01  ,1.085364289294e-01  ,1.060113256327e-01  ,1.057063482851e-01  ,1.071479895545e-01  ,1.109912655308e-01  ,1.104363839755e-01  ,2.525450204833e+00  ,2.536753088489e+00  ,2.565560958746e+00  ,2.616789400970e+00  ,2.707887884650e+00  ,2.879148558477e+00  ,3.156762403002e+00  ,3.321605971408e+00  ,3.277225346562e+00  ,3.367105860947e+00  ,2.145367712730e+00  ,2.474026325358e+00  ,2.462723441627e+00  ,2.433915571221e+00  ,2.382687127786e+00  ,2.291588641282e+00  ,2.120327958625e+00  ,1.842714083893e+00  ,1.677870596381e+00  ,1.722251169848e+00  ,1.632370614619e+00  ,2.854108819366e+00  
  8.189756742023e-07  ,1.133301681962e-01  ,1.133301681962e-01  ,1.133301681962e-01  ,1.133301681962e-01  ,1.133301681962e-01  ,1.161447267772e-01  ,1.131133895080e-01  ,1.126817681261e-01  ,1.130349276293e-01  ,1.179047403136e-01  ,1.176628127454e-01  ,2.527503959374e+00  ,2.539709666741e+00  ,2.570818580606e+00  ,2.626138921243e+00  ,2.724513943592e+00  ,2.910284747915e+00  ,3.209009554156e+00  ,3.373012935618e+00  ,3.310320799464e+00  ,3.554294860412e+00  ,2.238584109369e+00  ,2.471972570795e+00  ,2.459766863386e+00  ,2.428657949320e+00  ,2.373337607354e+00  ,2.274962581901e+00  ,2.089191768165e+00  ,1.790466928323e+00  ,1.626463637828e+00  ,1.689155724029e+00  ,1.445181590207e+00  ,2.760892416008e+00  
  8.214757165216e-07  ,1.276409034635e-01  ,1.276409034635e-01  ,1.276409034635e-01  ,1.276409034635e-01  ,1.276409034635e-01  ,1.308612526152e-01  ,1.273175172587e-01  ,1.266326078082e-01  ,1.248088037790e-01  ,1.311758896300e-01  ,1.276826409622e-01  ,2.531611468456e+00  ,2.545622823245e+00  ,2.581333824324e+00  ,2.644837961788e+00  ,2.757766061476e+00  ,2.970729117244e+00  ,3.313503856464e+00  ,3.475826864039e+00  ,3.376511705266e+00  ,3.699828703361e+00  ,2.423994599315e+00  ,2.467865061669e+00  ,2.453853706905e+00  ,2.418142705519e+00  ,2.354638566489e+00  ,2.241710463140e+00  ,2.028747396673e+00  ,1.685972617184e+00  ,1.523649720723e+00  ,1.622964832390e+00  ,1.299647904427e+00  ,2.575481936760e+00  
  8.264758011602e-07  ,1.537708723303e-01  ,1.537708723303e-01  ,1.537708723303e-01  ,1.537708723303e-01  ,1.537708723303e-01  ,1.488670874059e-01  ,1.544851260888e-01  ,1.545342871724e-01  ,1.483565560784e-01  ,1.552150399130e-01  ,1.477222973960e-01  ,2.539182894635e+00  ,2.556522623348e+00  ,2.600716713016e+00  ,2.679306152097e+00  ,2.819060132865e+00  ,3.049845568999e+00  ,3.508926019550e+00  ,3.681454720879e+00  ,3.508893516871e+00  ,3.707299822628e+00  ,2.794815579207e+00  ,2.460293635411e+00  ,2.442953906834e+00  ,2.398759816642e+00  ,2.320170375542e+00  ,2.180416389927e+00  ,1.949630937829e+00  ,1.490550441126e+00  ,1.318021886512e+00  ,1.490583049112e+00  ,1.292176787170e+00  ,2.204660978265e+00  
  8.364759704374e-07  ,1.821118422642e-01  ,1.821118422642e-01  ,1.821118422642e-01  ,1.821118422642e-01  ,1.821118422642e-01  ,1.848787569873e-01  ,1.820194440476e-01  ,1.819457396856e-01  ,1.872585524605e-01  ,1.913293956545e-01  ,1.878016102635e-01  ,2.548147121411e+00  ,2.569427494468e+00  ,2.623665177556e+00  ,2.720114932350e+00  ,2.891629543713e+00  ,3.208078472510e+00  ,3.606703151714e+00  ,3.707044161398e+00  ,3.712243440688e+00  ,3.712107017304e+00  ,3.536457538992e+00  ,2.451329408572e+00  ,2.430049035649e+00  ,2.375811351542e+00  ,2.279361594043e+00  ,2.107846974770e+00  ,1.791398020142e+00  ,1.392773384371e+00  ,1.292432448690e+00  ,1.287233168771e+00  ,1.287369592509e+00  ,1.463019061275e+00  
  8.512221595548e-07  ,2.016240515951e-01  ,2.016240515951e-01  ,2.016240515951e-01  ,2.016240515951e-01  ,2.016240515951e-01  ,1.995750571418e-01  ,2.020464211178e-01  ,2.031542009495e-01  ,2.047438766755e-01  ,2.098452283168e-01  ,2.001667324581e-01  ,2.555258289111e+00  ,2.579664707927e+00  ,2.641869801850e+00  ,2.752487839671e+00  ,2.949197615987e+00  ,3.291557353500e+00  ,3.699587576226e+00  ,3.708943376044e+00  ,3.713190141565e+00  ,3.713291535109e+00  ,3.711860736054e+00  ,2.444218240811e+00  ,2.419811822015e+00  ,2.357606726683e+00  ,2.246988685759e+00  ,2.050278899220e+00  ,1.707919131308e+00  ,1.299889031596e+00  ,1.290533234153e+00  ,1.286286467855e+00  ,1.286185074795e+00  ,1.287615874081e+00  
  8.645229360364e-07  ,1.864791888847e-01  ,1.864791888847e-01  ,1.864791888847e-01  ,1.864791888847e-01  ,1.864791888847e-01  ,1.839015379435e-01  ,1.857327722451e-01  ,1.841857840939e-01  ,1.792699910015e-01  ,1.885191717114e-01  ,1.813534167244e-01  ,2.552696137125e+00  ,2.575976242513e+00  ,2.635310680384e+00  ,2.740823889859e+00  ,2.928455854959e+00  ,3.251726535759e+00  ,3.697657895460e+00  ,3.708267548780e+00  ,3.712541583089e+00  ,3.713289896519e+00  ,3.713254811696e+00  ,2.446780392790e+00  ,2.423500287155e+00  ,2.364165848023e+00  ,2.258652635989e+00  ,2.071020661816e+00  ,1.747749952516e+00  ,1.301818711137e+00  ,1.291209061448e+00  ,1.286935026483e+00  ,1.286186712984e+00  ,1.286221798309e+00  
  8.813111546725e-07  ,1.118321175526e-01  ,1.118321175526e-01  ,1.118321175526e-01  ,1.118321175526e-01  ,1.118321175526e-01  ,1.163071159870e-01  ,1.115634707287e-01  ,1.110705540274e-01  ,1.115766956973e-01  ,1.126464044427e-01  ,1.163340703808e-01  ,2.533526336562e+00  ,2.548379460910e+00  ,2.586235895565e+00  ,2.653555214033e+00  ,2.773267770912e+00  ,3.006070912068e+00  ,3.328364185599e+00  ,3.691105619693e+00  ,3.709727190418e+00  ,3.713023302947e+00  ,3.713255206494e+00  ,2.465950194060e+00  ,2.451097069074e+00  ,2.413240634115e+00  ,2.345921314398e+00  ,2.226208753811e+00  ,1.993405599540e+00  ,1.671112334494e+00  ,1.308370952213e+00  ,1.289749419285e+00  ,1.286453307191e+00  ,1.286221403667e+00  
  8.863112393111e-07  ,8.722983467862e-02  ,8.722983467862e-02  ,8.722983467862e-02  ,8.722983467862e-02  ,8.722983467862e-02  ,8.507092615400e-02  ,8.743426244126e-02  ,8.669566960729e-02  ,8.306878476711e-02  ,8.749513014876e-02  ,8.755147726817e-02  ,2.527101166453e+00  ,2.539129807222e+00  ,2.569787428098e+00  ,2.624305244203e+00  ,2.721253153476e+00  ,2.885168766471e+00  ,3.201991250263e+00  ,3.685132323025e+00  ,3.708304098637e+00  ,3.712731457717e+00  ,3.713249522046e+00  ,2.472375364357e+00  ,2.460346722862e+00  ,2.429689101934e+00  ,2.375171284983e+00  ,2.278223373488e+00  ,2.114307749845e+00  ,1.797485243430e+00  ,1.314344235441e+00  ,1.291172511055e+00  ,1.286745152595e+00  ,1.286227088131e+00  
  8.888112816304e-07  ,7.115988152533e-02  ,7.115988152533e-02  ,7.115988152533e-02  ,7.115988152533e-02  ,7.115988152533e-02  ,6.945283123750e-02  ,7.133515132671e-02  ,7.171890740236e-02  ,6.881482930202e-02  ,7.210867682758e-02  ,7.173372854296e-02  ,2.522696833371e+00  ,2.532789343828e+00  ,2.558512313453e+00  ,2.604254940823e+00  ,2.685598112588e+00  ,2.824717693672e+00  ,3.088925054074e+00  ,3.543069139385e+00  ,3.707592552746e+00  ,3.712180847419e+00  ,3.712891125880e+00  ,2.476779697417e+00  ,2.466687186281e+00  ,2.440964216578e+00  ,2.395221588566e+00  ,2.313878414724e+00  ,2.174758824998e+00  ,1.910551443887e+00  ,1.456407413633e+00  ,1.291884056940e+00  ,1.287295762774e+00  ,1.286585484143e+00  
  8.938113662690e-07  ,3.901997521876e-02  ,3.901997521876e-02  ,3.901997521876e-02  ,3.901997521876e-02  ,3.901997521876e-02  ,3.821664140451e-02  ,3.913692909761e-02  ,3.941050889638e-02  ,4.030691837185e-02  ,4.037927808034e-02  ,4.009823109253e-02  ,2.513888167208e+00  ,2.520108417041e+00  ,2.535962084164e+00  ,2.564154334064e+00  ,2.614288030812e+00  ,2.703815548075e+00  ,2.862792661696e+00  ,3.141527871351e+00  ,3.706169460965e+00  ,3.710253621467e+00  ,3.712174333549e+00  ,2.485588363537e+00  ,2.479368113119e+00  ,2.463514445866e+00  ,2.435322195731e+00  ,2.385188497197e+00  ,2.295660975304e+00  ,2.136683844799e+00  ,1.857948671846e+00  ,1.293307148710e+00  ,1.289222988520e+00  ,1.287302276169e+00  
  9.038115355462e-07  ,-2.525983739439e-02  ,-2.525983739439e-02  ,-2.525983739439e-02  ,-2.525983739439e-02  ,-2.525983739439e-02  ,-2.384821455499e-02  ,-2.525951536060e-02  ,-2.520628811558e-02  ,-2.378704254434e-02  ,-2.466739637049e-02  ,-2.472513107893e-02  ,2.496270834882e+00  ,2.494746563467e+00  ,2.490861625587e+00  ,2.483953120545e+00  ,2.471667867259e+00  ,2.459331719338e+00  ,2.410527876940e+00  ,2.338445335283e+00  ,2.633888285637e+00  ,3.529116954258e+00  ,3.706800375004e+00  ,2.503205695777e+00  ,2.504729966795e+00  ,2.508614904442e+00  ,2.515523410063e+00  ,2.527808662142e+00  ,2.540144808912e+00  ,2.588948646624e+00  ,2.661031188271e+00  ,2.365588249963e+00  ,1.470359644507e+00  ,1.292676234595e+00  
  9.113016042203e-07  ,-6.940265849132e-02  ,-6.940265849132e-02  ,-6.940265849132e-02  ,-6.940265849132e-02  ,-6.940265849132e-02  ,-6.943588496283e-02  ,-6.951321318636e-02  ,-6.985930537809e-02  ,-7.197985135693e-02  ,-7.211462036355e-02  ,-7.300389434098e-02  ,2.483752007958e+00  ,2.476724501623e+00  ,2.458813366369e+00  ,2.426962363221e+00  ,2.370322378828e+00  ,2.270306659763e+00  ,2.089810610402e+00  ,1.911549856649e+00  ,1.802531643290e+00  ,2.791671029702e+00  ,3.695299828948e+00  ,2.515724522562e+00  ,2.522752028446e+00  ,2.540663163523e+00  ,2.572514166806e+00  ,2.629154148861e+00  ,2.729169862110e+00  ,2.909665897927e+00  ,3.087926680162e+00  ,3.196944834874e+00  ,2.207805521208e+00  ,1.304176774210e+00  
  9.163016888589e-07  ,-9.802331611429e-02  ,-9.802331611429e-02  ,-9.802331611429e-02  ,-9.802331611429e-02  ,-9.802331611429e-02  ,-9.986847783132e-02  ,-9.792063489225e-02  ,-9.776010389601e-02  ,-1.004434716693e-01  ,-1.014592318087e-01  ,-1.029078544732e-01  ,2.475538138385e+00  ,2.464899842180e+00  ,2.437785819417e+00  ,2.389569510808e+00  ,2.303827440461e+00  ,2.144120727723e+00  ,1.880852613004e+00  ,1.715533241853e+00  ,1.464720418481e+00  ,2.335695924368e+00  ,3.040970289811e+00  ,2.523938392026e+00  ,2.534576687703e+00  ,2.561690710356e+00  ,2.609907018579e+00  ,2.695649085501e+00  ,2.855355789894e+00  ,3.118623877165e+00  ,3.283943318060e+00  ,3.534756054336e+00  ,2.663780615240e+00  ,1.958506218725e+00  
  9.263018581361e-07  ,-1.532806416622e-01  ,-1.532806416622e-01  ,-1.532806416622e-01  ,-1.532806416622e-01  ,-1.532806416622e-01  ,-1.482419261885e-01  ,-1.540090869016e-01  ,-1.535617009319e-01  ,-1.475366018908e-01  ,-1.516695065445e-01  ,-1.544397576085e-01  ,2.459622904704e+00  ,2.441988324467e+00  ,2.397042742028e+00  ,2.317116937845e+00  ,2.174986523973e+00  ,1.940244354929e+00  ,1.471137994780e+00  ,1.323500012261e+00  ,1.365054018291e+00  ,1.555936769936e+00  ,1.542627951949e+00  ,2.539853625490e+00  ,2.557488205085e+00  ,2.602433787492e+00  ,2.682359590266e+00  ,2.824489998490e+00  ,3.059232151277e+00  ,3.528338461879e+00  ,3.675976593854e+00  ,3.634422531340e+00  ,3.443539822208e+00  ,3.456848512224e+00  
  9.414652797669e-07  ,-1.962498142600e-01  ,-1.962498142600e-01  ,-1.962498142600e-01  ,-1.962498142600e-01  ,-1.962498142600e-01  ,-2.021139591086e-01  ,-1.957550887790e-01  ,-1.947538104600e-01  ,-1.931754813455e-01  ,-1.930020246128e-01  ,-1.954900942089e-01  ,2.446034613667e+00  ,2.422426665732e+00  ,2.362256648872e+00  ,2.255257546726e+00  ,2.064983243618e+00  ,1.706658700415e+00  ,1.338783665725e+00  ,1.291252377328e+00  ,1.286536431804e+00  ,1.288476101690e+00  ,1.348690713173e+00  ,2.553441916220e+00  ,2.577049864170e+00  ,2.637219879959e+00  ,2.744218979526e+00  ,2.934493272602e+00  ,3.292817784387e+00  ,3.660692907611e+00  ,3.708224232930e+00  ,3.712940177999e+00  ,3.711000507946e+00  ,3.650785861606e+00  
  9.614656183213e-07  ,-1.899584645682e-01  ,-1.899584645682e-01  ,-1.899584645682e-01  ,-1.899584645682e-01  ,-1.899584645682e-01  ,-1.961996640150e-01  ,-1.894808637754e-01  ,-1.885444607565e-01  ,-1.878036476302e-01  ,-1.870839922967e-01  ,-1.892287819581e-01  ,2.445373280810e+00  ,2.421474613327e+00  ,2.360563634192e+00  ,2.252246893132e+00  ,2.059629460730e+00  ,1.691304548173e+00  ,1.300753252316e+00  ,1.290893072635e+00  ,1.286631270920e+00  ,1.286218389325e+00  ,1.286226408175e+00  ,2.554103249425e+00  ,2.578001916258e+00  ,2.638912894648e+00  ,2.747229632764e+00  ,2.939847055303e+00  ,3.308171934958e+00  ,3.698723355317e+00  ,3.708583537536e+00  ,3.712845338675e+00  ,3.713258220342e+00  ,3.713250201440e+00  
  9.814659568757e-07  ,-1.111070627243e-01  ,-1.111070627243e-01  ,-1.111070627243e-01  ,-1.111070627243e-01  ,-1.111070627243e-01  ,-1.153457988053e-01  ,-1.108290198612e-01  ,-1.103151779766e-01  ,-1.110492288679e-01  ,-1.097038944773e-01  ,-1.152599873241e-01  ,2.465322917662e+00  ,2.450194044541e+00  ,2.411634804340e+00  ,2.343065700294e+00  ,2.221130674076e+00  ,1.987615021040e+00  ,1.658518033425e+00  ,1.303578129238e+00  ,1.292349992728e+00  ,1.287685097920e+00  ,1.286185998936e+00  ,2.534153612300e+00  ,2.549282485211e+00  ,2.587841725297e+00  ,2.656410828022e+00  ,2.778345850003e+00  ,3.011861489717e+00  ,3.340958484319e+00  ,3.695898468783e+00  ,3.707126616327e+00  ,3.711791511866e+00  ,3.713290611078e+00  
  9.968409749955e-07  ,-2.013912593592e-02  ,-2.013912593592e-02  ,-2.013912593592e-02  ,-2.013912593592e-02  ,-2.013912593592e-02  ,-1.966005259330e-02  ,-2.018086245322e-02  ,-2.027142937516e-02  ,-2.067146072456e-02  ,-2.047888927643e-02  ,-1.970919321342e-02  ,2.489913104973e+00  ,2.485593996530e+00  ,2.474585805907e+00  ,2.455010166361e+00  ,2.420199209041e+00  ,2.360155987026e+00  ,2.247870596022e+00  ,2.060837040376e+00  ,1.723952141231e+00  ,1.292454780352e+00  ,1.289133659174e+00  ,2.509563425475e+00  ,2.513882533478e+00  ,2.524890724404e+00  ,2.544466363786e+00  ,2.579277320456e+00  ,2.639320539893e+00  ,2.751605924678e+00  ,2.938639503029e+00  ,3.275524416124e+00  ,3.707021829289e+00  ,3.710342950909e+00  
  1.000000000000e-06  ,1.234963917275e-15  ,1.234963917275e-15  ,1.234963917275e-15  ,1.234963917275e-15  ,1.234963917275e-15  ,1.234963917275e-15  ,1.234963917275e-15  ,1.234963917275e-15  ,1.234963917275e-15  ,1.234963917275e-15  ,1.234963917275e-15  ,2.495422509524e+00  ,2.493525317010e+00  ,2.488689908860e+00  ,2.480091201367e+00  ,2.464800296129e+00  ,2.436700041646e+00  ,2.389332084476e+00  ,2.303735616262e+00  ,2.068812329492e+00  ,1.294091861447e+00  ,1.289747311021e+00  ,2.504054021090e+00  ,2.505951213050e+00  ,2.510786621584e+00  ,2.519385329120e+00  ,2.534676234330e+00  ,2.562776488593e+00  ,2.610144444903e+00  ,2.695740911017e+00  ,2.930664186557e+00  ,3.705384748149e+00  ,3.709729299074e+00  
