  Time                 , (V(R3:2))@1          , V(U3:100)            
  0.000000000000e+00  ,2.298513390455e-02  ,0.000000000000e+00  
  2.000000000000e-10  ,2.299430596855e-02  ,1.884943189668e-01  
  2.250000000000e-10  ,2.299559238449e-02  ,2.120557382174e-01  
  2.544123310596e-10  ,2.299722314739e-02  ,2.397754201783e-01  
  3.132369931787e-10  ,2.300091907420e-02  ,2.952141462688e-01  
  4.308863174170e-10  ,2.300974575792e-02  ,4.060883844555e-01  
  6.661849658936e-10  ,2.303189467163e-02  ,6.278187037139e-01  
  1.136782262847e-09  ,2.309791480274e-02  ,1.071164309847e+00  
  1.658695433661e-09  ,2.327102879877e-02  ,1.562576223929e+00  
  2.182098720595e-09  ,2.367278984539e-02  ,2.054969167066e+00  
  2.286092527583e-09  ,2.379863432033e-02  ,2.152739668565e+00  
  2.289342334052e-09  ,2.380292744727e-02  ,2.155794631921e+00  
  2.295841946988e-09  ,2.381158549795e-02  ,2.161904491187e+00  
  2.297466850223e-09  ,2.381376501017e-02  ,2.163431941930e+00  
  2.300716656691e-09  ,2.381814217325e-02  ,2.166486826498e+00  
  2.301529108308e-09  ,2.381924024691e-02  ,2.167250544112e+00  
  2.303154011542e-09  ,2.382144095904e-02  ,2.168777975106e+00  
  2.303560237351e-09  ,2.382199208903e-02  ,2.169159831971e+00  
  2.304372688968e-09  ,2.382309549370e-02  ,2.169923544642e+00  
  2.304575801872e-09  ,2.382337158346e-02  ,2.170114472589e+00  
  2.304626580098e-09  ,2.382344062082e-02  ,2.170162204562e+00  
  2.304728136550e-09  ,2.382357871346e-02  ,2.170257668491e+00  
  2.304753525663e-09  ,2.382361324035e-02  ,2.170281534470e+00  
  2.304804303889e-09  ,2.382368229861e-02  ,2.170329266423e+00  
  2.304816998446e-09  ,2.382369956411e-02  ,2.170341199411e+00  
  2.304842387559e-09  ,2.382373409622e-02  ,2.170365065385e+00  
  2.304848734837e-09  ,2.382374272949e-02  ,2.170371031878e+00  
  2.304861429394e-09  ,2.382375999629e-02  ,2.170382964864e+00  
  2.304886818507e-09  ,2.382379453102e-02  ,2.170406830836e+00  
  2.304937596733e-09  ,2.382386360496e-02  ,2.170454562775e+00  
  2.305039153185e-09  ,2.382400177076e-02  ,2.170550026637e+00  
  2.305242266089e-09  ,2.382427817405e-02  ,2.170740954294e+00  
  2.305648491898e-09  ,2.382483126757e-02  ,2.171122809342e+00  
  2.306460943515e-09  ,2.382593860322e-02  ,2.171886518379e+00  
  2.308085846749e-09  ,2.382815787683e-02  ,2.173413932206e+00  
  2.311335653217e-09  ,2.383261489523e-02  ,2.176468742866e+00  
  2.317835266154e-09  ,2.384160331559e-02  ,2.182578296095e+00  
  2.330834492028e-09  ,2.385988171878e-02  ,2.194797129296e+00  
  2.356832943775e-09  ,2.389767761277e-02  ,2.219233695539e+00  
  2.408829847269e-09  ,2.397849837612e-02  ,2.268102370332e+00  
  2.512823654257e-09  ,2.416339997391e-02  ,2.365821432767e+00  
  2.720811268233e-09  ,2.464772286036e-02  ,2.561182758796e+00  
  3.136786496185e-09  ,2.629205070599e-02  ,2.951569028478e+00  
  3.968736952089e-09  ,3.474904175536e-02  ,3.730762807810e+00  
  5.089118009351e-09  ,6.739248382204e-02  ,4.775973117051e+00  
  6.936303203843e-09  ,2.297104395625e-01  ,6.485697146628e+00  
  9.194946711801e-09  ,7.260380419729e-01  ,8.546012699067e+00  
  9.687057560228e-09  ,8.882818641208e-01  ,8.989560482367e+00  
  1.067127925708e-08  ,1.282497088542e+00  ,9.870104752000e+00  
  1.263972265079e-08  ,2.364366522455e+00  ,1.160205351256e+01  
  1.592133087470e-08  ,4.863003805999e+00  ,1.438759335179e+01  
  1.854542536094e-08  ,7.171702076653e+00  ,1.650645067018e+01  
  1.882435647204e-08  ,7.429391418189e+00  ,1.672533029142e+01  
  1.938221869423e-08  ,7.942816402760e+00  ,1.715921993328e+01  
  2.049794313862e-08  ,8.927070230250e+00  ,1.801105649653e+01  
  2.173306313708e-08  ,9.931724295329e+00  ,1.892820224115e+01  
  2.300543603852e-08  ,1.085500277089e+01  ,1.984319874863e+01  
  2.375002843692e-08  ,1.134508157915e+01  ,2.036404204668e+01  
  2.442756560995e-08  ,1.176166809215e+01  ,2.082830497961e+01  
  2.514403206661e-08  ,1.217506512037e+01  ,2.130897358283e+01  
  2.583628413632e-08  ,1.255072315760e+01  ,2.176314539657e+01  
  2.644890812590e-08  ,1.286534855969e+01  ,2.215649673759e+01  
  2.703098473503e-08  ,1.314984585015e+01  ,2.252263333452e+01  
  2.760887039258e-08  ,1.341910628703e+01  ,2.287868392577e+01  
  2.819877011134e-08  ,1.368085922648e+01  ,2.323435854950e+01  
  2.893917155816e-08  ,1.399171909669e+01  ,2.366946948189e+01  
  2.926238705768e-08  ,1.412148784558e+01  ,2.385541152505e+01  
  2.975785066738e-08  ,1.431364299648e+01  ,2.413566427320e+01  
  3.033238356366e-08  ,1.452674949259e+01  ,2.445331532506e+01  
  3.108600979104e-08  ,1.479108866046e+01  ,2.485789037405e+01  
  3.198166271105e-08  ,1.508429809713e+01  ,2.532057314246e+01  
  3.280597632184e-08  ,1.533532201775e+01  ,2.572869683909e+01  
  3.401613687529e-08  ,1.567424159049e+01  ,2.629652384420e+01  
  3.516650651946e-08  ,1.596560697749e+01  ,2.680107383145e+01  
  3.680637930884e-08  ,1.633619095183e+01  ,2.745965704451e+01  
  3.935336028590e-08  ,1.681924815828e+01  ,2.833749284344e+01  
  4.379688655391e-08  ,1.746059557023e+01  ,2.943214743989e+01  
  5.086599742427e-08  ,1.809033272093e+01  ,2.998889809729e+01  
  5.851774369731e-08  ,1.847585437576e+01  ,2.893230529840e+01  
  6.851344262614e-08  ,1.868894112353e+01  ,2.506726282841e+01  
  7.602362786784e-08  ,1.876734015502e+01  ,2.052017430818e+01  
  8.372603808894e-08  ,1.879702793115e+01  ,1.467833716351e+01  
  8.563971971526e-08  ,1.879975794202e+01  ,1.307979360853e+01  
  8.946708296790e-08  ,1.879461425955e+01  ,9.746868291866e+00  
  8.997009029045e-08  ,1.879281594715e+01  ,9.297315292388e+00  
  9.097610493555e-08  ,1.878784331583e+01  ,8.391357179794e+00  
  9.122760859682e-08  ,1.878627633156e+01  ,8.163522557636e+00  
  9.129048451214e-08  ,1.878586013112e+01  ,8.106483714499e+00  
  9.141623634278e-08  ,1.878499615148e+01  ,7.992311360563e+00  
  9.142016608749e-08  ,1.878496847170e+01  ,7.988741455280e+00  
  9.142114852366e-08  ,1.878496154525e+01  ,7.987848959932e+00  
  9.142311339602e-08  ,1.878494768425e+01  ,7.986063946410e+00  
  9.142317479828e-08  ,1.878494725092e+01  ,7.986008164247e+00  
  9.142329760280e-08  ,1.878494638423e+01  ,7.985896599832e+00  
  9.142332830393e-08  ,1.878494616755e+01  ,7.985868708709e+00  
  9.142338970619e-08  ,1.878494573418e+01  ,7.985812926442e+00  
  9.142340505676e-08  ,1.878494562584e+01  ,7.985798980871e+00  
  9.142343575789e-08  ,1.878494540915e+01  ,7.985771089723e+00  
  9.142349716015e-08  ,1.878494497576e+01  ,7.985715307404e+00  
  9.142351251072e-08  ,1.878494486742e+01  ,7.985701361819e+00  
  9.142354321185e-08  ,1.878494465072e+01  ,7.985673470645e+00  
  9.142355088713e-08  ,1.878494459654e+01  ,7.985666497850e+00  
  9.142355280595e-08  ,1.878494458300e+01  ,7.985664754652e+00  
  9.142355664359e-08  ,1.878494455591e+01  ,7.985661268254e+00  
  9.142356431887e-08  ,1.878494450174e+01  ,7.985654295458e+00  
  9.142357966944e-08  ,1.878494439338e+01  ,7.985640349866e+00  
  9.142361037057e-08  ,1.878494417668e+01  ,7.985612458675e+00  
  9.142367177283e-08  ,1.878494374327e+01  ,7.985556676272e+00  
  9.142379457735e-08  ,1.878494287640e+01  ,7.985445111376e+00  
  9.142404018640e-08  ,1.878494114255e+01  ,7.985221981227e+00  
  9.142453140448e-08  ,1.878493767433e+01  ,7.984775719504e+00  
  9.142551384066e-08  ,1.878493073588e+01  ,7.983883190352e+00  
  9.142747871301e-08  ,1.878491685084e+01  ,7.982098109233e+00  
  9.143140845772e-08  ,1.878488904824e+01  ,7.978527855758e+00  
  9.143926794714e-08  ,1.878483331263e+01  ,7.971386984047e+00  
  9.145498692597e-08  ,1.878472131705e+01  ,7.957103783107e+00  
  9.148642488363e-08  ,1.878449520681e+01  ,7.928531563348e+00  
  9.154930079895e-08  ,1.878403432934e+01  ,7.871363949872e+00  
  9.167505262958e-08  ,1.878307637623e+01  ,7.756936807947e+00  
  9.192655629086e-08  ,1.878100076082e+01  ,7.527721117336e+00  
  9.242956361341e-08  ,1.877604232876e+01  ,7.067894231720e+00  
  9.343557825851e-08  ,1.876050759602e+01  ,6.143060912570e+00  
  9.360195903646e-08  ,1.875702519887e+01  ,5.989490250311e+00  
  9.393472059237e-08  ,1.874885415417e+01  ,5.681862199888e+00  
  9.401791098135e-08  ,1.874653795534e+01  ,5.604856849935e+00  
  9.418429175930e-08  ,1.874151602727e+01  ,5.450731826110e+00  
  9.451705331521e-08  ,1.872972330997e+01  ,5.142039226419e+00  
  9.518257642703e-08  ,1.869721414947e+01  ,4.523001974844e+00  
  9.651362265068e-08  ,1.858003497011e+01  ,3.279267521426e+00  
  9.917571509796e-08  ,1.801486709918e+01  ,7.767833943562e-01  
  1.034717198701e-07  ,1.579935959145e+01  ,-3.27E+00
  1.043605741354e-07  ,1.511382601184e+01  ,-4.10E+00
  1.061382826658e-07  ,1.353886271883e+01  ,-5.75E+00
  1.096936997266e-07  ,1.004146715979e+01  ,-9.00E+00
  1.136797603460e-07  ,6.024690271551e+00  ,-1.25E+01
  1.175391610952e-07  ,2.095389720871e+00  ,-1.57E+01
  1.181020524593e-07  ,1.523210041525e+00  ,-1.62E+01
  1.192278351875e-07  ,3.797028371468e-01  ,-1.70E+01
  1.194413874538e-07  ,1.629688919445e-01  ,-1.72E+01
  1.198684919866e-07  ,-2.70E-01,-1.75E+01
  1.199752681197e-07  ,-3.78E-01,-1.76E+01
  1.201888203861e-07  ,-5.95E-01,-1.78E+01
  1.206159249188e-07  ,-1.03E+00,-1.81E+01
  1.214701339843e-07  ,-1.89E+00,-1.87E+01
  1.222830854596e-07  ,-2.71E+00,-1.93E+01
  1.231370151283e-07  ,-3.56E+00,-1.99E+01
  1.240565099062e-07  ,-4.48E+00,-2.06E+01
  1.249719068648e-07  ,-5.39E+00,-2.12E+01
  1.254605718197e-07  ,-5.87E+00,-2.15E+01
  1.259751275422e-07  ,-6.37E+00,-2.19E+01
  1.264552243294e-07  ,-6.84E+00,-2.22E+01
  1.271520398797e-07  ,-7.51E+00,-2.26E+01
  1.276825212182e-07  ,-8.00E+00,-2.29E+01
  1.282115124406e-07  ,-8.47E+00,-2.32E+01
  1.290816471221e-07  ,-9.20E+00,-2.38E+01
  1.300664276125e-07  ,-9.97E+00,-2.43E+01
  1.309575170519e-07  ,-1.06E+01,-2.48E+01
  1.327396959307e-07  ,-1.18E+01,-2.57E+01
  1.345323056223e-07  ,-1.27E+01,-2.65E+01
  1.364456147196e-07  ,-1.37E+01,-2.73E+01
  1.394761383774e-07  ,-1.48E+01,-2.84E+01
  1.455371856930e-07  ,-1.65E+01,-2.97E+01
  1.550575375797e-07  ,-1.79E+01,-2.96E+01
  1.648952841999e-07  ,-1.84E+01,-2.68E+01
  1.711597323658e-07  ,-1.86E+01,-2.36E+01
  1.788770437481e-07  ,-1.87E+01,-1.85E+01
  1.802166581394e-07  ,-1.87E+01,-1.75E+01
  1.828958869221e-07  ,-1.88E+01,-1.54E+01
  1.834321424605e-07  ,-1.88E+01,-1.49E+01
  1.845046535374e-07  ,-1.88E+01,-1.40E+01
  1.866496756913e-07  ,-1.88E+01,-1.22E+01
  1.870847895982e-07  ,-1.88E+01,-1.18E+01
  1.879550174119e-07  ,-1.88E+01,-1.11E+01
  1.896954730393e-07  ,-1.88E+01,-9.54E+00
  1.899158938097e-07  ,-1.88E+01,-9.35E+00
  1.903567353504e-07  ,-1.88E+01,-8.95E+00
  1.912384184318e-07  ,-1.88E+01,-8.15E+00
  1.914588392021e-07  ,-1.88E+01,-7.95E+00
  1.918996807428e-07  ,-1.88E+01,-7.55E+00
  1.920098911280e-07  ,-1.88E+01,-7.45E+00
  1.920374437243e-07  ,-1.88E+01,-7.43E+00
  1.920925489168e-07  ,-1.88E+01,-7.38E+00
  1.921063252150e-07  ,-1.88E+01,-7.36E+00
  1.921338778113e-07  ,-1.88E+01,-7.34E+00
  1.921347388299e-07  ,-1.88E+01,-7.34E+00
  1.921349540846e-07  ,-1.88E+01,-7.34E+00
  1.921350078982e-07  ,-1.88E+01,-7.34E+00
  1.921351155256e-07  ,-1.88E+01,-7.34E+00
  1.921353307802e-07  ,-1.88E+01,-7.34E+00
  1.921353375069e-07  ,-1.88E+01,-7.34E+00
  1.921353509604e-07  ,-1.88E+01,-7.34E+00
