  Time                 , (V(R3:2))@2          , V(U3:100)            
  8.974224211674e-07  ,1.879350837486e+01  ,4.853313485851e+00  
  8.974224221433e-07  ,1.879350836604e+01  ,4.853311652293e+00  
  8.974224240952e-07  ,1.879350834840e+01  ,4.853307985178e+00  
  8.974224279989e-07  ,1.879350831311e+01  ,4.853300650948e+00  
  8.974224289748e-07  ,1.879350830429e+01  ,4.853298817390e+00  
  8.974224309267e-07  ,1.879350828665e+01  ,4.853295150275e+00  
  8.974224348304e-07  ,1.879350825137e+01  ,4.853287816045e+00  
  8.974224426379e-07  ,1.879350818080e+01  ,4.853273147584e+00  
  8.974224582527e-07  ,1.879350803967e+01  ,4.853243810662e+00  
  8.974224894825e-07  ,1.879350775740e+01  ,4.853185136814e+00  
  8.974225519421e-07  ,1.879350719282e+01  ,4.853067789103e+00  
  8.974226768612e-07  ,1.879350606357e+01  ,4.852833093626e+00  
  8.974229266994e-07  ,1.879350380464e+01  ,4.852363702447e+00  
  8.974234263757e-07  ,1.879349928509e+01  ,4.851424919194e+00  
  8.974244257285e-07  ,1.879349023918e+01  ,4.849547349100e+00  
  8.974264244341e-07  ,1.879347212018e+01  ,4.845792194574e+00  
  8.974304218452e-07  ,1.879343577315e+01  ,4.838281828219e+00  
  8.974384166674e-07  ,1.879336264073e+01  ,4.823260866716e+00  
  8.974544063119e-07  ,1.879321460500e+01  ,4.793218031850e+00  
  8.974863856008e-07  ,1.879291130761e+01  ,4.733128741209e+00  
  8.975503441786e-07  ,1.879227463069e+01  ,4.612935888580e+00  
  8.976782613342e-07  ,1.879087087829e+01  ,4.372494796447e+00  
  8.979340956455e-07  ,1.878745047571e+01  ,3.891404656627e+00  
  8.984457642680e-07  ,1.877724793859e+01  ,2.928501346614e+00  
  8.985736814236e-07  ,1.877387307820e+01  ,2.687647564004e+00  
  8.988295157348e-07  ,1.876578819938e+01  ,2.205813677340e+00  
  8.993411843573e-07  ,1.874281322731e+01  ,1.241749568994e+00  
  9.003645216023e-07  ,1.865590671312e+01  ,-6.87E-01
  9.024111960923e-07  ,1.820087766564e+01  ,-4.54E+00
  9.052711014544e-07  ,1.663082200569e+01  ,-9.89E+00
  9.083593671118e-07  ,1.402870749984e+01  ,-1.56E+01
  9.115955267941e-07  ,1.074967347281e+01  ,-2.14E+01
  9.147534553801e-07  ,7.507900562474e+00  ,-2.68E+01
  9.174427424466e-07  ,4.742814152032e+00  ,-3.13E+01
  9.198503975665e-07  ,2.276106965334e+00  ,-3.50E+01
  9.220404957329e-07  ,4.578834565010e-02  ,-3.83E+01
  9.238034893667e-07  ,-1.74E+00,-4.08E+01
  9.251544658934e-07  ,-3.10E+00,-4.26E+01
  9.264674444591e-07  ,-4.41E+00,-4.43E+01
  9.277297590767e-07  ,-5.66E+00,-4.59E+01
  9.285688807165e-07  ,-6.48E+00,-4.69E+01
  9.293727052306e-07  ,-7.26E+00,-4.78E+01
  9.302573685443e-07  ,-8.08E+00,-4.88E+01
  9.311141853129e-07  ,-8.82E+00,-4.97E+01
  9.325545688068e-07  ,-9.97E+00,-5.12E+01
  9.333298948502e-07  ,-1.05E+01,-5.20E+01
  9.344763529395e-07  ,-1.13E+01,-5.30E+01
  9.367692691182e-07  ,-1.26E+01,-5.49E+01
  9.413551014756e-07  ,-1.46E+01,-5.78E+01
  9.505267661904e-07  ,-1.70E+01,-6.00E+01
  9.590129774903e-07  ,-1.81E+01,-5.76E+01
  9.684737247323e-07  ,-1.85E+01,-5.02E+01
  9.744394046163e-07  ,-1.86E+01,-4.32E+01
  9.817975980138e-07  ,-1.87E+01,-3.25E+01
  9.831964445209e-07  ,-1.87E+01,-3.02E+01
  9.859941375350e-07  ,-1.88E+01,-2.56E+01
  9.866935607885e-07  ,-1.88E+01,-2.44E+01
  9.880924072956e-07  ,-1.88E+01,-2.19E+01
  9.908901003098e-07  ,-1.88E+01,-1.69E+01
  9.909005311226e-07  ,-1.88E+01,-1.69E+01
  9.909213927483e-07  ,-1.88E+01,-1.69E+01
  9.909631159996e-07  ,-1.88E+01,-1.68E+01
  9.910465625023e-07  ,-1.88E+01,-1.67E+01
  9.912134555077e-07  ,-1.88E+01,-1.64E+01
  9.915472415184e-07  ,-1.88E+01,-1.57E+01
  9.922148135399e-07  ,-1.88E+01,-1.45E+01
  9.935499575829e-07  ,-1.88E+01,-1.21E+01
  9.937504946162e-07  ,-1.88E+01,-1.17E+01
  9.941515686830e-07  ,-1.88E+01,-1.10E+01
  9.942518371997e-07  ,-1.88E+01,-1.08E+01
  9.944523742331e-07  ,-1.88E+01,-1.04E+01
  9.948534482998e-07  ,-1.88E+01,-9.66E+00
  9.956555964333e-07  ,-1.88E+01,-8.16E+00
  9.958561334667e-07  ,-1.88E+01,-7.79E+00
  9.962572075335e-07  ,-1.88E+01,-7.04E+00
  9.963574760502e-07  ,-1.88E+01,-6.85E+00
  9.965580130836e-07  ,-1.88E+01,-6.48E+00
  9.969590871503e-07  ,-1.88E+01,-5.72E+00
  9.970593556670e-07  ,-1.88E+01,-5.54E+00
  9.972598927004e-07  ,-1.88E+01,-5.16E+00
  9.973100269587e-07  ,-1.88E+01,-5.06E+00
  9.974102954754e-07  ,-1.88E+01,-4.88E+00
  9.974353626046e-07  ,-1.88E+01,-4.83E+00
  9.974354605231e-07  ,-1.88E+01,-4.83E+00
  9.974354850027e-07  ,-1.88E+01,-4.83E+00
  9.974355339619e-07  ,-1.88E+01,-4.83E+00
  9.974355462017e-07  ,-1.88E+01,-4.83E+00
  9.974355706813e-07  ,-1.88E+01,-4.83E+00
  9.974355768012e-07  ,-1.88E+01,-4.83E+00
  9.974355890411e-07  ,-1.88E+01,-4.83E+00
  9.974356135207e-07  ,-1.88E+01,-4.83E+00
  9.974356142857e-07  ,-1.88E+01,-4.83E+00
  9.974356158156e-07  ,-1.88E+01,-4.83E+00
  9.974356188756e-07  ,-1.88E+01,-4.83E+00
  9.974356249955e-07  ,-1.88E+01,-4.83E+00
  9.974356265255e-07  ,-1.88E+01,-4.83E+00
  9.974356295854e-07  ,-1.88E+01,-4.83E+00
  9.974356303504e-07  ,-1.88E+01,-4.83E+00
  9.974356318804e-07  ,-1.88E+01,-4.83E+00
  9.974356349403e-07  ,-1.88E+01,-4.83E+00
  9.974356410602e-07  ,-1.88E+01,-4.83E+00
  9.974356533001e-07  ,-1.88E+01,-4.83E+00
  9.974356777797e-07  ,-1.88E+01,-4.83E+00
  9.974357267389e-07  ,-1.88E+01,-4.83E+00
  9.974358246574e-07  ,-1.88E+01,-4.83E+00
  9.974360204943e-07  ,-1.88E+01,-4.83E+00
  9.974364121682e-07  ,-1.88E+01,-4.83E+00
  9.974371955160e-07  ,-1.88E+01,-4.83E+00
  9.974387622116e-07  ,-1.88E+01,-4.82E+00
  9.974418956027e-07  ,-1.88E+01,-4.82E+00
  9.974481623850e-07  ,-1.88E+01,-4.80E+00
  9.974606959496e-07  ,-1.88E+01,-4.78E+00
  9.974857630788e-07  ,-1.88E+01,-4.73E+00
  9.975358973371e-07  ,-1.88E+01,-4.64E+00
  9.976361658538e-07  ,-1.88E+01,-4.45E+00
  9.978367028872e-07  ,-1.88E+01,-4.07E+00
  9.982377769539e-07  ,-1.88E+01,-3.32E+00
  9.990399250875e-07  ,-1.88E+01,-1.81E+00
  1.000000000000e-06  ,-1.87E+01,3.528468335072e-13  
