  Time                 , (V(R3:2))@1          , V(U3:100)            
  8.335331738346e-07  ,1.015241230064e+01  ,8.691474030707e+01  
  8.350886687987e-07  ,1.121727450091e+01  ,8.922677072071e+01  
  8.379791215413e-07  ,1.287392500472e+01  ,9.295348270683e+01  
  8.408773973935e-07  ,1.416767959496e+01  ,9.592119822509e+01  
  8.466739490979e-07  ,1.602413356447e+01  ,9.945457838141e+01  
  8.529018894189e-07  ,1.725104189278e+01  ,9.958472990621e+01  
  8.610870972626e-07  ,1.814034842246e+01  ,9.399503792634e+01  
  8.698743120186e-07  ,1.858726004761e+01  ,8.113316128940e+01  
  8.776959315293e-07  ,1.875226456114e+01  ,6.447551941196e+01  
  8.852672115319e-07  ,1.879291534608e+01  ,4.464948605546e+01  
  8.916918471806e-07  ,1.881255322740e+01  ,2.580548500510e+01  
  8.924789078884e-07  ,1.881407209742e+01  ,2.340896323155e+01  
  8.940530293040e-07  ,1.881681793973e+01  ,1.857445994054e+01  
  8.944465596579e-07  ,1.881740462066e+01  ,1.735827354375e+01  
  8.945449422464e-07  ,1.881754214144e+01  ,1.705380512388e+01  
  8.947417074234e-07  ,1.881779605454e+01  ,1.644438245362e+01  
  8.951352377773e-07  ,1.881824741789e+01  ,1.522367532727e+01  
  8.958098878503e-07  ,1.881884902381e+01  ,1.312564169325e+01  
  8.968198140502e-07  ,1.881920125797e+01  ,9.974236157495e+00  
  8.979482044816e-07  ,1.881784803562e+01  ,6.441442896814e+00  
  8.981070881129e-07  ,1.881741328594e+01  ,5.943253685743e+00  
  8.984248553753e-07  ,1.881623493945e+01  ,4.946443454890e+00  
  8.990603899003e-07  ,1.881191737586e+01  ,2.951443517209e+00  
  8.991622300238e-07  ,1.881092149941e+01  ,2.631628153742e+00  
  8.991654125276e-07  ,1.881088857468e+01  ,2.621633472543e+00  
  8.991717775354e-07  ,1.881082238253e+01  ,2.601644031625e+00  
  8.991733687873e-07  ,1.881080576274e+01  ,2.596646655111e+00  
  8.991737666003e-07  ,1.881080160330e+01  ,2.595397309967e+00  
  8.991738660535e-07  ,1.881080056316e+01  ,2.595084973618e+00  
  8.991740649600e-07  ,1.881079848253e+01  ,2.594460300844e+00  
  8.991740711758e-07  ,1.881079841750e+01  ,2.594440779818e+00  
  8.991740727298e-07  ,1.881079840125e+01  ,2.594435899562e+00  
  8.991740758377e-07  ,1.881079836873e+01  ,2.594426139049e+00  
  8.991740820535e-07  ,1.881079830371e+01  ,2.594406618023e+00  
  8.991740836075e-07  ,1.881079828745e+01  ,2.594401737766e+00  
  8.991740867154e-07  ,1.881079825494e+01  ,2.594391977253e+00  
  8.991740874924e-07  ,1.881079824681e+01  ,2.594389537125e+00  
  8.991740890464e-07  ,1.881079823055e+01  ,2.594384656869e+00  
  8.991740921543e-07  ,1.881079819804e+01  ,2.594374896355e+00  
  8.991740983701e-07  ,1.881079813301e+01  ,2.594355375329e+00  
  8.991741108017e-07  ,1.881079800295e+01  ,2.594316333277e+00  
  8.991741356651e-07  ,1.881079774282e+01  ,2.594238249170e+00  
  8.991741853917e-07  ,1.881079722256e+01  ,2.594082080951e+00  
  8.991742848449e-07  ,1.881079618194e+01  ,2.593769744495e+00  
  8.991744837514e-07  ,1.881079410035e+01  ,2.593145071508e+00  
  8.991748815644e-07  ,1.881078993583e+01  ,2.591895725229e+00  
  8.991756771904e-07  ,1.881078160133e+01  ,2.589397031457e+00  
  8.991772684423e-07  ,1.881076491051e+01  ,2.584399639062e+00  
  8.991804509462e-07  ,1.881073144143e+01  ,2.574404834907e+00  
  8.991868159539e-07  ,1.881066415203e+01  ,2.554415149495e+00  
  8.991995459693e-07  ,1.881052815664e+01  ,2.514435473055e+00  
  8.992250060002e-07  ,1.881025040506e+01  ,2.434474920092e+00  
  8.992759260620e-07  ,1.880967108150e+01  ,2.274549192878e+00  
  8.993777661855e-07  ,1.880841057539e+01  ,1.954680685719e+00  
  8.995814464326e-07  ,1.880542334134e+01  ,1.314886920536e+00  
  8.999888069267e-07  ,1.879700493691e+01  ,3.516407608882e-02  
  9.008035279150e-07  ,1.876390396762e+01  ,-2.52E+00
  9.022105700607e-07  ,1.860537730773e+01  ,-6.94E+00
  9.043932176466e-07  ,1.786659083484e+01  ,-1.38E+01
  9.065456903810e-07  ,1.642475854422e+01  ,-2.04E+01
  9.070838085646e-07  ,1.593997334046e+01  ,-2.21E+01
  9.081600449319e-07  ,1.489975288890e+01  ,-2.54E+01
  9.099951229329e-07  ,1.306280138448e+01  ,-3.09E+01
  9.116796992059e-07  ,1.134059072859e+01  ,-3.59E+01
  9.146658919091e-07  ,8.274528322667e+00  ,-4.45E+01
  9.177072189088e-07  ,5.145480684828e+00  ,-5.28E+01
  9.199725679393e-07  ,2.820897964873e+00  ,-5.87E+01
  9.221079043383e-07  ,6.416501210901e-01  ,-6.40E+01
  9.244365833039e-07  ,-1.72E+00,-6.94E+01
  9.260097733970e-07  ,-3.30E+00,-7.29E+01
  9.274158842201e-07  ,-4.70E+00,-7.59E+01
  9.287322155471e-07  ,-6.00E+00,-7.85E+01
  9.294790431197e-07  ,-6.73E+00,-7.99E+01
  9.301685943539e-07  ,-7.39E+00,-8.12E+01
  9.310599631901e-07  ,-8.21E+00,-8.28E+01
  9.318999230201e-07  ,-8.93E+00,-8.43E+01
  9.328517346914e-07  ,-9.70E+00,-8.58E+01
  9.337959095175e-07  ,-1.04E+01,-8.73E+01
  9.350260003741e-07  ,-1.12E+01,-8.91E+01
  9.364198177392e-07  ,-1.21E+01,-9.10E+01
  9.392074524696e-07  ,-1.35E+01,-9.43E+01
  9.444534062679e-07  ,-1.54E+01,-9.85E+01
  9.549453138645e-07  ,-1.75E+01,-9.88E+01
  9.647502779300e-07  ,-1.83E+01,-8.95E+01
  9.720511018569e-07  ,-1.86E+01,-7.69E+01
  9.802243887718e-07  ,-1.87E+01,-5.82E+01
  9.873553394611e-07  ,-1.88E+01,-3.87E+01
  9.945280134017e-07  ,-1.88E+01,-1.71E+01
  9.946135131923e-07  ,-1.88E+01,-1.68E+01
  9.946348870454e-07  ,-1.88E+01,-1.68E+01
  9.946776347516e-07  ,-1.88E+01,-1.66E+01
  9.947631301639e-07  ,-1.88E+01,-1.64E+01
  9.949341209886e-07  ,-1.88E+01,-1.58E+01
  9.952761026380e-07  ,-1.88E+01,-1.48E+01
  9.959600659368e-07  ,-1.88E+01,-1.27E+01
  9.961052358432e-07  ,-1.88E+01,-1.22E+01
  9.963955756558e-07  ,-1.88E+01,-1.13E+01
  9.964681606090e-07  ,-1.88E+01,-1.11E+01
  9.966133305153e-07  ,-1.88E+01,-1.06E+01
  9.969036703279e-07  ,-1.88E+01,-9.71E+00
  9.974843499532e-07  ,-1.88E+01,-7.89E+00
  9.976203230491e-07  ,-1.88E+01,-7.47E+00
  9.978922692409e-07  ,-1.88E+01,-6.62E+00
  9.979602557888e-07  ,-1.88E+01,-6.40E+00
  9.980962288847e-07  ,-1.88E+01,-5.98E+00
  9.983681750765e-07  ,-1.88E+01,-5.12E+00
  9.989120674601e-07  ,-1.88E+01,-3.42E+00
  9.990313465988e-07  ,-1.88E+01,-3.04E+00
  9.992699048763e-07  ,-1.88E+01,-2.29E+00
  9.993295444457e-07  ,-1.88E+01,-2.11E+00
  9.994488235844e-07  ,-1.88E+01,-1.73E+00
  9.994525510575e-07  ,-1.88E+01,-1.72E+00
  9.994600060037e-07  ,-1.88E+01,-1.70E+00
  9.994618697402e-07  ,-1.88E+01,-1.69E+00
  9.994623356743e-07  ,-1.88E+01,-1.69E+00
  9.994632675426e-07  ,-1.88E+01,-1.69E+00
  9.994651312792e-07  ,-1.88E+01,-1.68E+00
  9.994651895209e-07  ,-1.88E+01,-1.68E+00
  9.994653060045e-07  ,-1.88E+01,-1.68E+00
  9.994653351253e-07  ,-1.88E+01,-1.68E+00
  9.994653933671e-07  ,-1.88E+01,-1.68E+00
  9.994654079276e-07  ,-1.88E+01,-1.68E+00
  9.994654370484e-07  ,-1.88E+01,-1.68E+00
  9.994654379585e-07  ,-1.88E+01,-1.68E+00
  9.994654397785e-07  ,-1.88E+01,-1.68E+00
  9.994654434186e-07  ,-1.88E+01,-1.68E+00
  9.994654506989e-07  ,-1.88E+01,-1.68E+00
  9.994654525189e-07  ,-1.88E+01,-1.68E+00
  9.994654529739e-07  ,-1.88E+01,-1.68E+00
  9.994654538839e-07  ,-1.88E+01,-1.68E+00
  9.994654557040e-07  ,-1.88E+01,-1.68E+00
  9.994654593441e-07  ,-1.88E+01,-1.68E+00
  9.994654666243e-07  ,-1.88E+01,-1.68E+00
  9.994654811848e-07  ,-1.88E+01,-1.68E+00
  9.994655103057e-07  ,-1.88E+01,-1.68E+00
  9.994655685474e-07  ,-1.88E+01,-1.68E+00
  9.994656850310e-07  ,-1.88E+01,-1.68E+00
  9.994659179980e-07  ,-1.88E+01,-1.68E+00
  9.994663839322e-07  ,-1.88E+01,-1.68E+00
  9.994673158004e-07  ,-1.88E+01,-1.67E+00
  9.994691795370e-07  ,-1.88E+01,-1.67E+00
  9.994729070101e-07  ,-1.88E+01,-1.66E+00
  9.994803619562e-07  ,-1.88E+01,-1.63E+00
  9.994952718486e-07  ,-1.88E+01,-1.59E+00
  9.995250916333e-07  ,-1.88E+01,-1.49E+00
  9.995847312026e-07  ,-1.88E+01,-1.30E+00
  9.997040103414e-07  ,-1.88E+01,-9.30E-01
  9.999425686189e-07  ,-1.88E+01,-1.80E-01
  1.000000000000e-06  ,-1.88E+01,5.880780558454e-13  
