  Time                 , V(R5:1)              , V(Vsin1:+)           
  3.032044856132e-07  ,-7.728434345757e-01  ,-8.040153763831e+00  
  3.044058917345e-07  ,-7.690116362871e-01  ,-1.103788936675e+01  
  3.068087039770e-07  ,-7.615500064751e-01  ,-1.698194636877e+01  
  3.093627630056e-07  ,-7.541940349190e-01  ,-2.319334184021e+01  
  3.115372149528e-07  ,-7.483294472649e-01  ,-2.836546152502e+01  
  3.136461017908e-07  ,-7.430001230172e-01  ,-3.325546241060e+01  
  3.160034654916e-07  ,-7.372784922078e-01  ,-3.854792609467e+01  
  3.184211788953e-07  ,-7.317961859032e-01  ,-4.375611831202e+01  
  3.232566057027e-07  ,-7.217110595446e-01  ,-5.338698689068e+01  
  3.313732682050e-07  ,-7.072594799750e-01  ,-6.668918920593e+01  
  3.449169336141e-07  ,-6.851207088449e-01  ,-7.898213963254e+01  
  3.591356216253e-07  ,-6.629044730479e-01  ,-7.672770251556e+01  
  3.791359601797e-07  ,-6.049614073560e-01  ,-4.876211775807e+01  
  3.816360024990e-07  ,-5.893821765336e-01  ,-4.363573678333e+01  
  3.866360871376e-07  ,-5.236896365800e-01  ,-3.260912671785e+01  
  3.917285589756e-07  ,-7.242624898195e-02  ,-2.055523254120e+01  
  3.965163020671e-07  ,5.118391520923e-01  ,-8.738019603385e+00  
  3.972896723331e-07  ,5.441493564012e-01  ,-6.803568351242e+00  
  3.988364128650e-07  ,5.914930729091e-01  ,-2.923762173563e+00  
  3.990423748524e-07  ,5.978739566170e-01  ,-2.406411462182e+00  
  3.994542988271e-07  ,6.119203081456e-01  ,-1.371429455530e+00  
  3.998290630312e-07  ,6.331022644088e-01  ,-4.296093955166e-01  
  4.001866443337e-07  ,8.629165508956e-01  ,4.690856860373e-01  
  4.003826877357e-07  ,9.737746396581e-01  ,9.617760135350e-01  
  4.005118854598e-07  ,1.045729171908e+00  ,1.286453030081e+00  
  4.006395697848e-07  ,1.002233585958e+00  ,1.607306035691e+00  
  4.007082548247e-07  ,8.310151509551e-01  ,1.779891648806e+00  
  4.007251583294e-07  ,8.491928191853e-01  ,1.822364020938e+00  
  4.007589653389e-07  ,8.723083086294e-01  ,1.907307211491e+00  
  4.007912065622e-07  ,8.804507706134e-01  ,1.988314218979e+00  
  4.008495888461e-07  ,9.028031115895e-01  ,2.134996149625e+00  
